criterion,epoch,true_class,predicted_class,count
ce,1,0,0,14
ce,1,0,1,0
ce,1,0,2,0
ce,1,0,3,45
ce,1,0,4,41
ce,1,0,5,16
ce,1,0,6,17
ce,1,0,7,21
ce,1,0,8,277
ce,1,0,9,69
ce,1,1,0,1
ce,1,1,1,12
ce,1,1,2,0
ce,1,1,3,22
ce,1,1,4,11
ce,1,1,5,4
ce,1,1,6,17
ce,1,1,7,24
ce,1,1,8,82
ce,1,1,9,327
ce,1,2,0,2
ce,1,2,1,0
ce,1,2,2,0
ce,1,2,3,88
ce,1,2,4,124
ce,1,2,5,76
ce,1,2,6,105
ce,1,2,7,29
ce,1,2,8,55
ce,1,2,9,21
ce,1,3,0,1
ce,1,3,1,0
ce,1,3,2,0
ce,1,3,3,1618
ce,1,3,4,488
ce,1,3,5,1459
ce,1,3,6,651
ce,1,3,7,315
ce,1,3,8,254
ce,1,3,9,214
ce,1,4,0,2
ce,1,4,1,0
ce,1,4,2,0
ce,1,4,3,439
ce,1,4,4,2325
ce,1,4,5,487
ce,1,4,6,727
ce,1,4,7,628
ce,1,4,8,241
ce,1,4,9,151
ce,1,5,0,0
ce,1,5,1,0
ce,1,5,2,0
ce,1,5,3,1163
ce,1,5,4,462
ce,1,5,5,2333
ce,1,5,6,308
ce,1,5,7,475
ce,1,5,8,118
ce,1,5,9,141
ce,1,6,0,1
ce,1,6,1,0
ce,1,6,2,0
ce,1,6,3,551
ce,1,6,4,643
ce,1,6,5,288
ce,1,6,6,3118
ce,1,6,7,162
ce,1,6,8,88
ce,1,6,9,149
ce,1,7,0,1
ce,1,7,1,0
ce,1,7,2,0
ce,1,7,3,340
ce,1,7,4,548
ce,1,7,5,663
ce,1,7,6,214
ce,1,7,7,2720
ce,1,7,8,123
ce,1,7,9,391
ce,1,8,0,8
ce,1,8,1,8
ce,1,8,2,0
ce,1,8,3,176
ce,1,8,4,112
ce,1,8,5,82
ce,1,8,6,64
ce,1,8,7,45
ce,1,8,8,3956
ce,1,8,9,549
ce,1,9,0,2
ce,1,9,1,8
ce,1,9,2,0
ce,1,9,3,139
ce,1,9,4,62
ce,1,9,5,76
ce,1,9,6,97
ce,1,9,7,266
ce,1,9,8,533
ce,1,9,9,3817
ce,2,0,0,72
ce,2,0,1,6
ce,2,0,2,7
ce,2,0,3,37
ce,2,0,4,62
ce,2,0,5,14
ce,2,0,6,11
ce,2,0,7,17
ce,2,0,8,210
ce,2,0,9,64
ce,2,1,0,1
ce,2,1,1,97
ce,2,1,2,0
ce,2,1,3,13
ce,2,1,4,10
ce,2,1,5,6
ce,2,1,6,20
ce,2,1,7,12
ce,2,1,8,72
ce,2,1,9,269
ce,2,2,0,15
ce,2,2,1,1
ce,2,2,2,7
ce,2,2,3,97
ce,2,2,4,132
ce,2,2,5,80
ce,2,2,6,100
ce,2,2,7,32
ce,2,2,8,27
ce,2,2,9,9
ce,2,3,0,7
ce,2,3,1,3
ce,2,3,2,5
ce,2,3,3,2314
ce,2,3,4,415
ce,2,3,5,1199
ce,2,3,6,566
ce,2,3,7,214
ce,2,3,8,168
ce,2,3,9,109
ce,2,4,0,20
ce,2,4,1,1
ce,2,4,2,2
ce,2,4,3,355
ce,2,4,4,3332
ce,2,4,5,231
ce,2,4,6,372
ce,2,4,7,515
ce,2,4,8,108
ce,2,4,9,64
ce,2,5,0,4
ce,2,5,1,3
ce,2,5,2,0
ce,2,5,3,1225
ce,2,5,4,301
ce,2,5,5,2853
ce,2,5,6,163
ce,2,5,7,359
ce,2,5,8,46
ce,2,5,9,46
ce,2,6,0,6
ce,2,6,1,4
ce,2,6,2,2
ce,2,6,3,507
ce,2,6,4,370
ce,2,6,5,114
ce,2,6,6,3873
ce,2,6,7,31
ce,2,6,8,49
ce,2,6,9,44
ce,2,7,0,1
ce,2,7,1,0
ce,2,7,2,0
ce,2,7,3,283
ce,2,7,4,493
ce,2,7,5,419
ce,2,7,6,53
ce,2,7,7,3557
ce,2,7,8,56
ce,2,7,9,138
ce,2,8,0,34
ce,2,8,1,22
ce,2,8,2,2
ce,2,8,3,140
ce,2,8,4,76
ce,2,8,5,23
ce,2,8,6,47
ce,2,8,7,34
ce,2,8,8,4364
ce,2,8,9,258
ce,2,9,0,7
ce,2,9,1,48
ce,2,9,2,0
ce,2,9,3,94
ce,2,9,4,41
ce,2,9,5,32
ce,2,9,6,50
ce,2,9,7,110
ce,2,9,8,263
ce,2,9,9,4355
ce,3,0,0,139
ce,3,0,1,4
ce,3,0,2,18
ce,3,0,3,39
ce,3,0,4,62
ce,3,0,5,5
ce,3,0,6,7
ce,3,0,7,13
ce,3,0,8,160
ce,3,0,9,53
ce,3,1,0,0
ce,3,1,1,251
ce,3,1,2,0
ce,3,1,3,12
ce,3,1,4,11
ce,3,1,5,4
ce,3,1,6,12
ce,3,1,7,8
ce,3,1,8,51
ce,3,1,9,151
ce,3,2,0,21
ce,3,2,1,0
ce,3,2,2,50
ce,3,2,3,102
ce,3,2,4,103
ce,3,2,5,81
ce,3,2,6,79
ce,3,2,7,38
ce,3,2,8,19
ce,3,2,9,7
ce,3,3,0,9
ce,3,3,1,5
ce,3,3,2,14
ce,3,3,3,2960
ce,3,3,4,341
ce,3,3,5,871
ce,3,3,6,401
ce,3,3,7,194
ce,3,3,8,124
ce,3,3,9,81
ce,3,4,0,24
ce,3,4,1,1
ce,3,4,2,4
ce,3,4,3,325
ce,3,4,4,3762
ce,3,4,5,149
ce,3,4,6,270
ce,3,4,7,354
ce,3,4,8,78
ce,3,4,9,33
ce,3,5,0,6
ce,3,5,1,6
ce,3,5,2,13
ce,3,5,3,1005
ce,3,5,4,227
ce,3,5,5,3213
ce,3,5,6,162
ce,3,5,7,308
ce,3,5,8,34
ce,3,5,9,26
ce,3,6,0,5
ce,3,6,1,6
ce,3,6,2,13
ce,3,6,3,376
ce,3,6,4,252
ce,3,6,5,112
ce,3,6,6,4152
ce,3,6,7,24
ce,3,6,8,33
ce,3,6,9,27
ce,3,7,0,4
ce,3,7,1,3
ce,3,7,2,5
ce,3,7,3,255
ce,3,7,4,354
ce,3,7,5,278
ce,3,7,6,37
ce,3,7,7,3958
ce,3,7,8,32
ce,3,7,9,74
ce,3,8,0,40
ce,3,8,1,26
ce,3,8,2,4
ce,3,8,3,108
ce,3,8,4,51
ce,3,8,5,24
ce,3,8,6,45
ce,3,8,7,34
ce,3,8,8,4483
ce,3,8,9,185
ce,3,9,0,7
ce,3,9,1,72
ce,3,9,2,1
ce,3,9,3,79
ce,3,9,4,29
ce,3,9,5,18
ce,3,9,6,34
ce,3,9,7,66
ce,3,9,8,170
ce,3,9,9,4524
ce,4,0,0,214
ce,4,0,1,6
ce,4,0,2,24
ce,4,0,3,33
ce,4,0,4,35
ce,4,0,5,7
ce,4,0,6,10
ce,4,0,7,12
ce,4,0,8,113
ce,4,0,9,46
ce,4,1,0,2
ce,4,1,1,315
ce,4,1,2,0
ce,4,1,3,7
ce,4,1,4,7
ce,4,1,5,2
ce,4,1,6,18
ce,4,1,7,5
ce,4,1,8,38
ce,4,1,9,106
ce,4,2,0,23
ce,4,2,1,0
ce,4,2,2,103
ce,4,2,3,91
ce,4,2,4,94
ce,4,2,5,67
ce,4,2,6,65
ce,4,2,7,39
ce,4,2,8,14
ce,4,2,9,4
ce,4,3,0,9
ce,4,3,1,1
ce,4,3,2,20
ce,4,3,3,3376
ce,4,3,4,273
ce,4,3,5,713
ce,4,3,6,291
ce,4,3,7,160
ce,4,3,8,93
ce,4,3,9,64
ce,4,4,0,22
ce,4,4,1,0
ce,4,4,2,17
ce,4,4,3,248
ce,4,4,4,4075
ce,4,4,5,121
ce,4,4,6,191
ce,4,4,7,265
ce,4,4,8,40
ce,4,4,9,21
ce,4,5,0,4
ce,4,5,1,2
ce,4,5,2,15
ce,4,5,3,832
ce,4,5,4,181
ce,4,5,5,3521
ce,4,5,6,113
ce,4,5,7,287
ce,4,5,8,27
ce,4,5,9,18
ce,4,6,0,6
ce,4,6,1,11
ce,4,6,2,14
ce,4,6,3,296
ce,4,6,4,168
ce,4,6,5,111
ce,4,6,6,4319
ce,4,6,7,24
ce,4,6,8,32
ce,4,6,9,19
ce,4,7,0,4
ce,4,7,1,2
ce,4,7,2,10
ce,4,7,3,196
ce,4,7,4,255
ce,4,7,5,218
ce,4,7,6,28
ce,4,7,7,4203
ce,4,7,8,36
ce,4,7,9,48
ce,4,8,0,36
ce,4,8,1,21
ce,4,8,2,1
ce,4,8,3,85
ce,4,8,4,42
ce,4,8,5,11
ce,4,8,6,30
ce,4,8,7,25
ce,4,8,8,4614
ce,4,8,9,135
ce,4,9,0,9
ce,4,9,1,60
ce,4,9,2,3
ce,4,9,3,60
ce,4,9,4,23
ce,4,9,5,20
ce,4,9,6,30
ce,4,9,7,37
ce,4,9,8,124
ce,4,9,9,4634
ce,5,0,0,247
ce,5,0,1,2
ce,5,0,2,26
ce,5,0,3,26
ce,5,0,4,32
ce,5,0,5,6
ce,5,0,6,8
ce,5,0,7,17
ce,5,0,8,99
ce,5,0,9,37
ce,5,1,0,3
ce,5,1,1,355
ce,5,1,2,0
ce,5,1,3,5
ce,5,1,4,5
ce,5,1,5,3
ce,5,1,6,9
ce,5,1,7,5
ce,5,1,8,27
ce,5,1,9,88
ce,5,2,0,19
ce,5,2,1,0
ce,5,2,2,158
ce,5,2,3,72
ce,5,2,4,87
ce,5,2,5,60
ce,5,2,6,63
ce,5,2,7,29
ce,5,2,8,11
ce,5,2,9,1
ce,5,3,0,6
ce,5,3,1,1
ce,5,3,2,25
ce,5,3,3,3616
ce,5,3,4,228
ce,5,3,5,617
ce,5,3,6,256
ce,5,3,7,125
ce,5,3,8,71
ce,5,3,9,55
ce,5,4,0,17
ce,5,4,1,0
ce,5,4,2,25
ce,5,4,3,191
ce,5,4,4,4280
ce,5,4,5,111
ce,5,4,6,144
ce,5,4,7,189
ce,5,4,8,30
ce,5,4,9,13
ce,5,5,0,6
ce,5,5,1,4
ce,5,5,2,18
ce,5,5,3,727
ce,5,5,4,170
ce,5,5,5,3712
ce,5,5,6,112
ce,5,5,7,221
ce,5,5,8,16
ce,5,5,9,14
ce,5,6,0,6
ce,5,6,1,4
ce,5,6,2,16
ce,5,6,3,229
ce,5,6,4,131
ce,5,6,5,96
ce,5,6,6,4442
ce,5,6,7,29
ce,5,6,8,30
ce,5,6,9,17
ce,5,7,0,6
ce,5,7,1,4
ce,5,7,2,10
ce,5,7,3,160
ce,5,7,4,185
ce,5,7,5,172
ce,5,7,6,29
ce,5,7,7,4376
ce,5,7,8,20
ce,5,7,9,38
ce,5,8,0,42
ce,5,8,1,17
ce,5,8,2,3
ce,5,8,3,78
ce,5,8,4,32
ce,5,8,5,3
ce,5,8,6,22
ce,5,8,7,17
ce,5,8,8,4694
ce,5,8,9,92
ce,5,9,0,10
ce,5,9,1,59
ce,5,9,2,2
ce,5,9,3,65
ce,5,9,4,12
ce,5,9,5,13
ce,5,9,6,26
ce,5,9,7,34
ce,5,9,8,94
ce,5,9,9,4685
ce,6,0,0,279
