criterion,epoch,true_class,predicted_class,count
class_balanced_loss,1,0,0,134
class_balanced_loss,1,0,1,19
class_balanced_loss,1,0,2,27
class_balanced_loss,1,0,3,19
class_balanced_loss,1,0,4,17
class_balanced_loss,1,0,5,14
class_balanced_loss,1,0,6,8
class_balanced_loss,1,0,7,19
class_balanced_loss,1,0,8,191
class_balanced_loss,1,0,9,52
class_balanced_loss,1,1,0,13
class_balanced_loss,1,1,1,160
class_balanced_loss,1,1,2,1
class_balanced_loss,1,1,3,14
class_balanced_loss,1,1,4,2
class_balanced_loss,1,1,5,3
class_balanced_loss,1,1,6,23
class_balanced_loss,1,1,7,13
class_balanced_loss,1,1,8,68
class_balanced_loss,1,1,9,203
class_balanced_loss,1,2,0,34
class_balanced_loss,1,2,1,9
class_balanced_loss,1,2,2,53
class_balanced_loss,1,2,3,63
class_balanced_loss,1,2,4,113
class_balanced_loss,1,2,5,64
class_balanced_loss,1,2,6,77
class_balanced_loss,1,2,7,33
class_balanced_loss,1,2,8,38
class_balanced_loss,1,2,9,16
class_balanced_loss,1,3,0,165
class_balanced_loss,1,3,1,76
class_balanced_loss,1,3,2,217
class_balanced_loss,1,3,3,1162
class_balanced_loss,1,3,4,488
class_balanced_loss,1,3,5,1354
class_balanced_loss,1,3,6,744
class_balanced_loss,1,3,7,451
class_balanced_loss,1,3,8,126
class_balanced_loss,1,3,9,217
class_balanced_loss,1,4,0,212
class_balanced_loss,1,4,1,49
class_balanced_loss,1,4,2,346
class_balanced_loss,1,4,3,394
class_balanced_loss,1,4,4,1690
class_balanced_loss,1,4,5,421
class_balanced_loss,1,4,6,919
class_balanced_loss,1,4,7,644
class_balanced_loss,1,4,8,177
class_balanced_loss,1,4,9,148
class_balanced_loss,1,5,0,118
class_balanced_loss,1,5,1,63
class_balanced_loss,1,5,2,180
class_balanced_loss,1,5,3,1021
class_balanced_loss,1,5,4,480
class_balanced_loss,1,5,5,1902
class_balanced_loss,1,5,6,464
class_balanced_loss,1,5,7,555
class_balanced_loss,1,5,8,93
class_balanced_loss,1,5,9,124
class_balanced_loss,1,6,0,61
class_balanced_loss,1,6,1,83
class_balanced_loss,1,6,2,222
class_balanced_loss,1,6,3,505
class_balanced_loss,1,6,4,671
class_balanced_loss,1,6,5,284
class_balanced_loss,1,6,6,2618
class_balanced_loss,1,6,7,263
class_balanced_loss,1,6,8,90
class_balanced_loss,1,6,9,203
class_balanced_loss,1,7,0,116
class_balanced_loss,1,7,1,61
class_balanced_loss,1,7,2,112
class_balanced_loss,1,7,3,404
class_balanced_loss,1,7,4,536
class_balanced_loss,1,7,5,583
class_balanced_loss,1,7,6,397
class_balanced_loss,1,7,7,2292
class_balanced_loss,1,7,8,127
class_balanced_loss,1,7,9,372
class_balanced_loss,1,8,0,868
class_balanced_loss,1,8,1,355
class_balanced_loss,1,8,2,76
class_balanced_loss,1,8,3,115
class_balanced_loss,1,8,4,82
class_balanced_loss,1,8,5,62
class_balanced_loss,1,8,6,76
class_balanced_loss,1,8,7,91
class_balanced_loss,1,8,8,2804
class_balanced_loss,1,8,9,471
class_balanced_loss,1,9,0,165
class_balanced_loss,1,9,1,859
class_balanced_loss,1,9,2,23
class_balanced_loss,1,9,3,108
class_balanced_loss,1,9,4,55
class_balanced_loss,1,9,5,43
class_balanced_loss,1,9,6,157
class_balanced_loss,1,9,7,393
class_balanced_loss,1,9,8,599
class_balanced_loss,1,9,9,2598
class_balanced_loss,2,0,0,231
class_balanced_loss,2,0,1,22
class_balanced_loss,2,0,2,40
class_balanced_loss,2,0,3,12
class_balanced_loss,2,0,4,13
class_balanced_loss,2,0,5,10
class_balanced_loss,2,0,6,7
class_balanced_loss,2,0,7,11
class_balanced_loss,2,0,8,131
class_balanced_loss,2,0,9,23
class_balanced_loss,2,1,0,8
class_balanced_loss,2,1,1,307
class_balanced_loss,2,1,2,0
class_balanced_loss,2,1,3,9
class_balanced_loss,2,1,4,5
class_balanced_loss,2,1,5,3
class_balanced_loss,2,1,6,9
class_balanced_loss,2,1,7,5
class_balanced_loss,2,1,8,38
class_balanced_loss,2,1,9,116
class_balanced_loss,2,2,0,38
class_balanced_loss,2,2,1,4
class_balanced_loss,2,2,2,119
class_balanced_loss,2,2,3,75
class_balanced_loss,2,2,4,88
class_balanced_loss,2,2,5,44
class_balanced_loss,2,2,6,72
class_balanced_loss,2,2,7,24
class_balanced_loss,2,2,8,28
class_balanced_loss,2,2,9,8
class_balanced_loss,2,3,0,130
class_balanced_loss,2,3,1,56
class_balanced_loss,2,3,2,334
