criterion,epoch,n_seeds,Accuracy Mean,Accuracy Std,Accuracy CI Low,Accuracy CI High,Macro Precision Mean,Macro Precision Std,Macro Precision CI Low,Macro Precision CI High,Macro Recall Mean,Macro Recall Std,Macro Recall CI Low,Macro Recall CI High,Macro F1 Mean,Macro F1 Std,Macro F1 CI Low,Macro F1 CI High,Weighted F1 Mean,Weighted F1 Std,Weighted F1 CI Low,Weighted F1 CI High,Top-3 Acc Mean,Top-3 Acc Std,Top-3 Acc CI Low,Top-3 Acc CI High,Macro Recall@3 Mean,Macro Recall@3 Std,Macro Recall@3 CI Low,Macro Recall@3 CI High
ce,11,5,0.6958,0.030767921606764424,0.6688307276182689,0.722769272381731,0.7304501129738575,0.014266235232060756,0.7179452064431965,0.7429550195045186,0.6958000000000001,0.030767921606764437,0.668830727618269,0.7227692723817312,0.6903689876919572,0.029361954015973895,0.6646321002402364,0.716105875143678,0.7144386193603787,0.033015031809338326,0.6854996680416193,0.743377570679138,0.9110400000000001,0.008875415483232339,0.9032603553191679,0.9188196446808322,0.9110400000000001,0.008875415483232316,0.9032603553191679,0.9188196446808322
ce,12,5,0.7151,0.02029630508245283,0.6973095042002758,0.7328904957997241,0.7387536185299186,0.011784093426070051,0.7284244052199894,0.7490828318398478,0.7151000000000002,0.020296305082452833,0.697309504200276,0.7328904957997243,0.708359843528225,0.025546125535272104,0.6859676772108493,0.7307520098456007,0.7343497694663913,0.019897398267911398,0.7169089309062362,0.7517906080265464,0.91806,0.007892591462884693,0.9111418385563793,0.9249781614436207,0.91806,0.007892591462884728,0.9111418385563792,0.9249781614436208
ce,13,5,0.71908,0.02191316955622806,0.6998722600017597,0.7382877399982404,0.7427945145009331,0.016657782637863352,0.7281933242425233,0.757395704759343,0.7190800000000002,0.021913169556228032,0.6998722600017598,0.7382877399982405,0.7078991562263951,0.024583824406340056,0.6863504840387531,0.7294478284140371,0.7365088904236375,0.025493686138159843,0.7141626892644655,0.7588550915828096,0.91358,0.014514372187593959,0.9008575918380205,0.9263024081619794,0.9135799999999998,0.014514372187593874,0.9008575918380205,0.9263024081619792
ce,14,5,0.72358,0.014598527322987057,0.7107838266094899,0.7363761733905101,0.7489206246526996,0.013247454239384978,0.7373087190351312,0.760532530270268,0.72358,0.014598527322987094,0.7107838266094898,0.7363761733905102,0.7147782727703158,0.016170956781713822,0.7006038041892675,0.7289527413513641,0.7440959199731528,0.017923539407843494,0.7283852449879258,0.7598065949583799,0.91816,0.007093870593688608,0.9119419482665387,0.9243780517334612,0.91816,0.007093870593688546,0.9119419482665388,0.9243780517334611
ce,15,5,0.73176,0.008737448140046372,0.724101289027519,0.7394187109724809,0.7492945259442652,0.010489045373717474,0.740100472302178,0.7584885795863523,0.7317600000000001,0.00873744814004639,0.7241012890275191,0.739418710972481,0.7230694290485964,0.011409716288309288,0.7130683717685351,0.7330704863286577,0.7509200609739105,0.012259274307179619,0.7401743332572878,0.7616657886905333,0.9237,0.006511528238439865,0.9179923938468041,0.9294076061531958,0.9236999999999999,0.00651152823843983,0.917992393846804,0.9294076061531957
ce,16,5,0.72626,0.011434071890625855,0.716237594093233,0.7362824059067671,0.7480211013411453,0.0037400821433464103,0.7447427747988746,0.751299427883416,0.72626,0.011434071890625806,0.716237594093233,0.7362824059067671,0.7181343270666766,0.013053853678256046,0.7066921198230535,0.7295765343102997,0.7426222789079762,0.01080717065393995,0.7331493761631291,0.7520951816528232,0.91686,0.008288425664744768,0.9095948745805733,0.9241251254194267,0.91686,0.008288425664744758,0.9095948745805733,0.9241251254194267
ce,17,5,0.7319199999999999,0.012288083658569352,0.7211490197734839,0.7426909802265159,0.754483948567032,0.0060859856483358446,0.7491493469400834,0.7598185501939807,0.7319199999999999,0.012288083658569352,0.7211490197734839,0.7426909802265159,0.7237380960120847,0.013423393906219487,0.711971972476964,0.7355042195472055,0.7491843514390558,0.0059789737879347585,0.7439435498434553,0.7544251530346563,0.92126,0.005175229463511744,0.9167237113672078,0.9257962886327922,0.92126,0.00517522946351188,0.9167237113672076,0.9257962886327923
ce,18,5,0.73624,0.01455551441894101,0.7234815290822136,0.7489984709177864,0.7558816045402214,0.009659832122798332,0.7474143883593186,0.7643488207211241,0.7362400000000001,0.014555514418941044,0.7234815290822137,0.7489984709177865,0.7254235360225334,0.016177537590194985,0.7112432991085216,0.7396037729365452,0.7541401079032315,0.012443911544437568,0.7432325385124436,0.7650476772940193,0.9239,0.0040043726100352055,0.9203900126495955,0.9274099873504046,0.9239,0.0040043726100351005,0.9203900126495955,0.9274099873504046
ce,19,5,0.7281599999999999,0.007527815088058438,0.7215615791464925,0.7347584208535073,0.7517899095243747,0.005159428342397964,0.7472674711849076,0.7563123478638419,0.7281600000000001,0.00752781508805848,0.7215615791464928,0.7347584208535075,0.7155498240380999,0.010978435748742715,0.7059268008187453,0.7251728472574545,0.7487816244487665,0.005873086708154666,0.7436336369708303,0.7539296119267027,0.9199999999999999,0.005760642325296736,0.9149505743692969,0.9250494256307029,0.9199999999999999,0.0057606423252967425,0.9149505743692969,0.9250494256307029
ce,20,5,0.7443200000000001,0.013584071554581873,0.7324130362963517,0.7562269637036485,0.764166176714162,0.001957943969592855,0.7624499631558009,0.765882390272523,0.74432,0.013584071554581884,0.7324130362963516,0.7562269637036484,0.7365413422058605,0.015841153405822293,0.7226559590297515,0.7504267253819695,0.7616091208597857,0.008587945239125759,0.7540814549578272,0.7691367867617442,0.9250999999999999,0.00944828026679989,0.9168182171967625,0.9333817828032374,0.9250999999999999,0.009448280266799933,0.9168182171967624,0.9333817828032375
class_balanced_loss,1,5,0.32762,0.03051298084422431,0.3008741930493769,0.35436580695062314,0.4328208996553455,0.03403051174827505,0.40299184092467216,0.4626499583860188,0.32762,0.030512980844224324,0.3008741930493769,0.35436580695062314,0.3117746679004899,0.045486150197882214,0.2719042993406157,0.3516450364603641,0.3238271571754419,0.0686608566565818,0.26364326276746747,0.38401105158341636,0.6604599999999999,0.018148360807521996,0.6445522603692415,0.6763677396307584,0.6604599999999999,0.01814836080752194,0.6445522603692416,0.6763677396307582
class_balanced_loss,2,5,0.49004000000000003,0.05011010876060837,0.4461165530569378,0.5339634469430622,0.5294093701719277,0.02146605354118184,0.5105935446406484,0.5482251957032069,0.49004000000000003,0.05011010876060837,0.4461165530569378,0.5339634469430622,0.468159835729283,0.0518910906045206,0.42267528937010596,0.51364438208846,0.4726075933632797,0.06003135304378714,0.41998779237789846,0.5252273943486608,0.8107,0.026917094939833342,0.7871061260154251,0.8342938739845749,0.8107,0.02691709493983328,0.7871061260154251,0.8342938739845749
class_balanced_loss,3,5,0.5737,0.029516436099231238,0.5478277030320073,0.5995722969679926,0.6084476686697708,0.01329432836587233,0.5967946760687836,0.6201006612707581,0.5737,0.029516436099231175,0.5478277030320075,0.5995722969679925,0.5620030816671324,0.03474886877024675,0.5315443552442278,0.592461808090037,0.5719138847540416,0.032023029675882386,0.5438444616433413,0.5999833078647419,0.8537999999999999,0.02514309050216379,0.831761109465311,0.8758388905346888,0.8538,0.02514309050216379,0.8317611094653111,0.8758388905346889
class_balanced_loss,4,5,0.6342599999999999,0.006178430221342622,0.6288443671320888,0.6396756328679111,0.6557394908950247,0.013278615135977787,0.644100271547312,0.6673787102427374,0.6342599999999999,0.0061784302213425705,0.6288443671320888,0.6396756328679111,0.6290395204547707,0.009185882173479295,0.6209877397212751,0.6370913011882664,0.6386892141591851,0.007266686508621753,0.6323196825974372,0.645058745720933,0.88498,0.004862818112987567,0.8807175519897599,0.8892424480102401,0.88498,0.004862818112987525,0.8807175519897599,0.8892424480102401
class_balanced_loss,5,5,0.6532600000000001,0.01508502568774744,0.6400373919909876,0.6664826080090125,0.6784786509760138,0.0163876191101731,0.6641142694906829,0.6928430324613447,0.6532600000000001,0.015085025687747432,0.6400373919909876,0.6664826080090125,0.6512240035776106,0.015040976379142488,0.638040006489972,0.6644080006652492,0.6547412002868176,0.014322987621344775,0.6421865480936293,0.6672958524800059,0.89062,0.009330969938864883,0.8824410442329109,0.898798955767089,0.89062,0.009330969938864812,0.8824410442329109,0.898798955767089
class_balanced_loss,6,5,0.66808,0.01042866242621748,0.6589388743450273,0.6772211256549727,0.6960540097718014,0.012496491593423248,0.685100351936007,0.7070076676075958,0.66808,0.010428662426217419,0.6589388743450274,0.6772211256549726,0.6660861322562487,0.009951160770485384,0.6573635552566176,0.6748087092558798,0.677900535699884,0.014359646023824751,0.6653137510001781,0.6904873203995898,0.89144,0.013431976771867934,0.8796663532514348,0.9032136467485652,0.89144,0.013431976771867964,0.8796663532514348,0.9032136467485652
class_balanced_loss,7,5,0.6664199999999999,0.023071779298528324,0.6461966937856343,0.6866433062143655,0.7070178166411888,0.009728570387331426,0.6984903487148827,0.7155452845674949,0.6664200000000001,0.023071779298528366,0.6461966937856345,0.6866433062143658,0.662051660031795,0.02601072667941985,0.6392522528560498,0.6848510672075403,0.6816221045453169,0.015281608126637782,0.6682271844312602,0.6950170246593737,0.8829,0.019128512749296524,0.8661331193121679,0.8996668806878322,0.8828999999999999,0.0191285127492965,0.8661331193121677,0.8996668806878321
class_balanced_loss,8,5,0.67734,0.024640982123283996,0.6557412268644721,0.698938773135528,0.7135444316152629,0.01328992931408218,0.7018952949531806,0.7251935682773453,0.67734,0.024640982123283976,0.6557412268644722,0.6989387731355279,0.6731389000997277,0.02388425908548743,0.6522034239520399,0.6940743762474154,0.6908969838762202,0.02026206935447613,0.6731364970151821,0.7086574707372584,0.88924,0.022170769043946114,0.8698064640952811,0.908673535904719,0.88924,0.02217076904394617,0.8698064640952811,0.908673535904719
class_balanced_loss,9,5,0.70052,0.023385615236721922,0.6800216044569337,0.7210183955430663,0.7245001404050073,0.01852165736985047,0.7082651919105086,0.740735088899506,0.70052,0.0233856152367219,0.6800216044569337,0.7210183955430663,0.6983969696220891,0.023824128207182188,0.6775142005131247,0.7192797387310534,0.7099986530074539,0.02273008454829164,0.6900748554472093,0.7299224505676986,0.9008200000000001,0.010292084337003859,0.8917985903185811,0.909841409681419,0.9008199999999998,0.010292084337003914,0.8917985903185808,0.9098414096814189
class_balanced_loss,10,5,0.7155799999999999,0.013992569456679477,0.703314972097871,0.7278450279021288,0.7403992458662761,0.00998357566414548,0.7316482559596077,0.7491502357729446,0.7155799999999999,0.013992569456679498,0.703314972097871,0.7278450279021288,0.7112554820520426,0.012004824928432562,0.7007327890496425,0.7217781750544426,0.7294065530775395,0.011941442806704,0.7189394169543749,0.7398736892007042,0.9034599999999999,0.0070973938878999936,0.897238859962997,0.9096811400370028,0.9034600000000002,0.007097393887899966,0.8972388599629973,0.909681140037003
class_balanced_loss,11,5,0.70802,0.018176550827921124,0.692087550726897,0.723952449273103,0.7329916584003021,0.018335604878180943,0.7169197921051559,0.7490635246954483,0.70802,0.01817655082792113,0.692087550726897,0.723952449273103,0.7034544065788297,0.018166161973986326,0.6875310635377005,0.7193777496199589,0.7186762820185831,0.017847059665974736,0.7030326444828303,0.734319919554336,0.9021799999999999,0.009649715021698846,0.8937216518492083,0.9106383481507915,0.9021799999999999,0.009649715021698785,0.8937216518492083,0.9106383481507915
class_balanced_loss,12,5,0.7371,0.011508257904652671,0.7270125671848582,0.7471874328151418,0.7480290392899922,0.009854283765516225,0.7393913787292395,0.7566666998507449,0.7371,0.011508257904652553,0.7270125671848582,0.7471874328151418,0.7319655022050323,0.014064363271986177,0.7196375442491586,0.744293460160906,0.7432901736573634,0.010369663857930856,0.7342007625276222,0.7523795847871045,0.9129999999999999,0.008169455306200035,0.9058391566977065,0.9201608433022933,0.913,0.008169455306200061,0.9058391566977066,0.9201608433022934
class_balanced_loss,13,5,0.72954,0.009142647319020905,0.7215261162873423,0.7375538837126576,0.7504658822000438,0.011797146688000559,0.7401252272015608,0.7608065371985269,0.72954,0.009142647319020902,0.7215261162873423,0.7375538837126576,0.7263030490961568,0.008578800081820093,0.7187833992780113,0.7338226989143024,0.7382797078841459,0.01325902531336599,0.7266576597730438,0.749901755995248,0.9097799999999999,0.005009690609209338,0.9053888125706137,0.9141711874293862,0.9097799999999999,0.0050096906092093425,0.9053888125706137,0.9141711874293862
class_balanced_loss,14,5,0.7276400000000001,0.015467320388483584,0.7140822959111803,0.7411977040888198,0.74617397433639,0.01018419781364904,0.7372471313622014,0.7551008173105785,0.7276400000000001,0.015467320388483584,0.7140822959111803,0.7411977040888198,0.7230867025882823,0.017739030586726608,0.7075377567155098,0.7386356484610549,0.7341023894305272,0.013703354707908167,0.7220908694330308,0.7461139094280236,0.9123000000000001,0.013573871960498224,0.9004019766347516,0.9241980233652486,0.9122999999999999,0.013573871960498123,0.9004019766347514,0.9241980233652484
class_balanced_loss,15,5,0.7325200000000001,0.00756022486438069,0.7258931707249998,0.7391468292750003,0.7444644231273958,0.007066538334000712,0.7382703291758658,0.7506585170789258,0.7325200000000001,0.007560224864380653,0.7258931707249998,0.7391468292750003,0.7287378926432627,0.007676842871413604,0.7220088431781411,0.7354669421083844,0.7428349724136277,0.008571852148766766,0.7353214127273214,0.750348532099934,0.91128,0.006293806479389056,0.9057632353829441,0.9167967646170558,0.91128,0.006293806479389034,0.9057632353829441,0.9167967646170558
class_balanced_loss,16,5,0.7321799999999999,0.013115334536335713,0.7206839024082082,0.7436760975917917,0.7529208888958734,0.01168860146670049,0.7426753779788265,0.7631663998129202,0.7321799999999999,0.013115334536335725,0.7206839024082081,0.7436760975917918,0.7291493600242996,0.014361280620878422,0.7165611425371037,0.7417375775114956,0.741633046020661,0.011394035435425989,0.7316457336141727,0.7516203584271494,0.9140799999999999,0.0060989343331437846,0.9087340483503868,0.9194259516496129,0.91408,0.006098934333143777,0.908734048350387,0.919425951649613
class_balanced_loss,17,5,0.73824,0.019854546078921065,0.7208367230396112,0.7556432769603888,0.7587655113056332,0.014312133248928492,0.7462203733893586,0.7713106492219077,0.73824,0.019854546078921093,0.7208367230396112,0.7556432769603888,0.7311524238580067,0.02178426084998163,0.7120576773227494,0.750247170393264,0.7486897630518188,0.019587601361642292,0.7315204734527854,0.7658590526508522,0.91214,0.010647206206324753,0.9028073122756625,0.9214726877243374,0.91214,0.010647206206324736,0.9028073122756625,0.9214726877243374
class_balanced_loss,18,5,0.7145800000000001,0.05768511073058627,0.6640167710777882,0.765143228922212,0.7372697679585238,0.0435041485872485,0.6991367004091429,0.7754028355079048,0.71458,0.057685110730586256,0.6640167710777882,0.7651432289222118,0.7079835593473182,0.059217058792740536,0.6560775187431558,0.7598895999514805,0.7214695147249615,0.06236161522770781,0.666807148877312,0.776131880572611,0.90032,0.029938470234799903,0.8740777738017522,0.9265622261982478,0.90032,0.02993847023479988,0.8740777738017523,0.9265622261982477
class_balanced_loss,19,5,0.7466,0.011032452129966402,0.7369296293349221,0.756270370665078,0.7618172054221665,0.011913425745522867,0.7513746273359074,0.7722597835084255,0.7466,0.011032452129966421,0.7369296293349221,0.756270370665078,0.7414572007059538,0.011201991101281544,0.731638222580315,0.7512761788315926,0.7539571809837008,0.012471784837807635,0.7430251795740499,0.7648891823933517,0.9188000000000001,0.007147726911403388,0.9125347411226671,0.925065258877333,0.9188000000000001,0.00714772691140344,0.912534741122667,0.9250652588773332
class_balanced_loss,20,5,0.74474,0.017780551172559295,0.7291546597290915,0.7603253402709084,0.7590686687806099,0.01506196688636289,0.7458662727021687,0.7722710648590511,0.74474,0.01778055117255925,0.7291546597290915,0.7603253402709084,0.7417577041860061,0.016104324926597326,0.7276416410011006,0.7558737673709115,0.7550731447446267,0.014340597005093034,0.74250305724603,0.7676432322432234,0.9144400000000001,0.010323419975957574,0.9053911234200042,0.9234888765799961,0.9144400000000001,0.010323419975957494,0.9053911234200043,0.923488876579996
focal_loss,1,5,0.34582,0.03381651963168297,0.3161785136297115,0.37546148637028853,0.36609639209894607,0.056225736638598915,0.31681236096905424,0.4153804232288379,0.34582,0.033816519631682966,0.3161785136297115,0.37546148637028853,0.28491740792192893,0.03006458525962485,0.2585646370304321,0.3112701788134258,0.3872221052871617,0.03964937850516578,0.3524678926907192,0.42197631788360423,0.63342,0.02649909432414625,0.6101925197096199,0.6566474802903801,0.6334199999999999,0.026499094324146273,0.6101925197096196,0.6566474802903801
focal_loss,2,5,0.5415199999999999,0.028493016688304545,0.5165447696979586,0.5664952303020412,0.5868144317199648,0.016022885208002692,0.572769753595823,0.6008591098441066,0.5415200000000001,0.02849301668830451,0.5165447696979588,0.5664952303020414,0.5114736649164542,0.03410795049369054,0.4815767281326351,0.5413706017002733,0.5581982798405427,0.02332812700017711,0.5377502749585662,0.5786462847225192,0.83544,0.017948760402880178,0.8197072178379029,0.851172782162097,0.83544,0.017948760402880133,0.8197072178379029,0.851172782162097
focal_loss,3,5,0.60524,0.027371207499852838,0.5812480788063982,0.6292319211936018,0.6593593956460324,0.012028397976538485,0.6488160399559357,0.6699027513361291,0.60524,0.02737120749985287,0.5812480788063982,0.6292319211936018,0.5866445717035746,0.02317873936931002,0.5663275108534638,0.6069616325536855,0.6242959433120967,0.028020768713497166,0.5997346566110265,0.6488572300131669,0.8687400000000001,0.012450020080305072,0.8578270762414466,0.8796529237585535,0.8687400000000001,0.01245002008030512,0.8578270762414466,0.8796529237585535
focal_loss,4,5,0.6446599999999999,0.0318322635073285,0.6167577908086115,0.6725622091913883,0.6864135004919483,0.018288850755406056,0.6703826159923292,0.7024443849915674,0.6446599999999999,0.0318322635073285,0.6167577908086115,0.6725622091913883,0.6323587807479587,0.033799107095213575,0.602732557138831,0.6619850043570864,0.6678077079788163,0.02737003539544476,0.6438168141800267,0.6917986017776059,0.8958400000000001,0.014663662571131416,0.8829867330471978,0.9086932669528024,0.8958400000000001,0.014663662571131428,0.8829867330471978,0.9086932669528024
focal_loss,5,5,0.6296,0.030529739599282527,0.6028395033528898,0.6563604966471103,0.6878862914360466,0.01814123706495445,0.6719847960409613,0.703787786831132,0.6296,0.030529739599282527,0.6028395033528898,0.6563604966471103,0.6136527465143977,0.0376207731063992,0.5806766849498519,0.6466288080789435,0.6600129145587348,0.028199422199384545,0.6352950311728309,0.6847307979446386,0.88514,0.011257575227374672,0.8752723002396708,0.8950076997603292,0.8851400000000001,0.011257575227374717,0.875272300239671,0.8950076997603293
focal_loss,6,5,0.6471199999999999,0.02129570379207974,0.6284534926073461,0.6657865073926538,0.6944451932724217,0.01722397932828391,0.6793477097329529,0.7095426768118905,0.6471199999999999,0.021295703792079766,0.6284534926073461,0.6657865073926538,0.6363313394355947,0.02422899871529193,0.6150936856791688,0.6575689931920207,0.6717959020159732,0.018859558754382617,0.6552647698989964,0.6883270341329499,0.89284,0.003787215335837115,0.8895203593929463,0.8961596406070537,0.89284,0.0037872153358371415,0.8895203593929463,0.8961596406070537
focal_loss,7,5,0.6495599999999999,0.03747803356634389,0.6167090551587933,0.6824109448412066,0.7008870673707879,0.020446610129697475,0.6829648233882877,0.7188093113532881,0.6495599999999999,0.03747803356634389,0.6167090551587933,0.6824109448412066,0.6405955755474574,0.04346407717568745,0.6024976321389568,0.678693518955958,0.6802100360198919,0.027272714804115278,0.656304447480569,0.7041156245592148,0.8909199999999998,0.017556394846323126,0.8755311414120472,0.9063088585879524,0.8909199999999998,0.01755639484632315,0.8755311414120472,0.9063088585879524
focal_loss,8,5,0.6526799999999999,0.037188398728635816,0.6200829312876142,0.6852770687123857,0.7077134444557662,0.017575852974483247,0.6923075300664796,0.7231193588450529,0.6526799999999999,0.037188398728635746,0.6200829312876142,0.6852770687123857,0.6390043055927634,0.03906931048735879,0.6047585450319218,0.673250066153605,0.6823496798329937,0.025772227723669522,0.6597593262092756,0.7049400334567117,0.8916999999999999,0.015091553929267873,0.8784716697349967,0.9049283302650032,0.8916999999999999,0.01509155392926776,0.8784716697349968,0.9049283302650031
focal_loss,9,5,0.6568799999999999,0.025917889574577628,0.6341619681345412,0.6795980318654586,0.7066569190750183,0.010795049977139188,0.6971946405718171,0.7161191975782194,0.6568799999999999,0.025917889574577618,0.6341619681345412,0.6795980318654586,0.6406145660623956,0.03129367621831099,0.613184449444711,0.6680446826800803,0.6857801362273983,0.017904794790675076,0.6700858916235459,0.7014743808312507,0.89634,0.009358578951956353,0.8881368438659257,0.9045431561340743,0.89634,0.009358578951956268,0.8881368438659258,0.9045431561340742
focal_loss,10,5,0.68694,0.016738369096181385,0.672268172596435,0.701611827403565,0.722673357155849,0.010805400527867519,0.7132020059949149,0.7321447083167831,0.68694,0.01673836909618143,0.672268172596435,0.701611827403565,0.6767536747276219,0.02018665947992235,0.6590592875360092,0.6944480619192347,0.7107439850308127,0.013456738215449484,0.6989486339199883,0.7225393361416371,0.9068799999999999,0.009737658856213834,0.8983445656794747,0.9154154343205251,0.9068799999999999,0.009737658856213853,0.8983445656794746,0.9154154343205252
focal_loss,11,5,0.68696,0.016707722765236445,0.6723150352899026,0.7016049647100975,0.729041577333464,0.011588409799252403,0.7188838882850608,0.7391992663818672,0.6869600000000002,0.016707722765236417,0.6723150352899028,0.7016049647100977,0.6755226092378508,0.02004298382559724,0.6579541593099129,0.6930910591657887,0.7135535312504027,0.008988083560102717,0.7056751286458902,0.7214319338549151,0.90466,0.011551536694310412,0.89453463165312,0.9147853683468801,0.90466,0.011551536694310475,0.89453463165312,0.9147853683468801
focal_loss,12,5,0.6826000000000001,0.01932317261735246,0.6656624924147619,0.6995375075852382,0.723295301625862,0.011935285782266037,0.7128335623725688,0.7337570408791552,0.6826000000000001,0.019323172617352533,0.6656624924147618,0.6995375075852384,0.6681135102645474,0.022305859677173856,0.6485615621989324,0.6876654583301623,0.7116789413298916,0.012592575543387984,0.7006410621985794,0.7227168204612039,0.90012,0.005086944072820144,0.8956610969241303,0.9045789030758697,0.9001199999999999,0.005086944072820091,0.8956610969241303,0.9045789030758695
