split,criterion,seed,epoch,Accuracy,Macro Precision,Macro Recall,Macro F1,Weighted F1,Top-3 Acc,Macro Recall@3
imbalanced,class_balanced_loss,seed_18,10,0.6953,0.7263601466917325,0.6952999999999999,0.6924320564945831,0.711711049093659,0.9043,0.9043000000000001
imbalanced,class_balanced_loss,seed_18,11,0.6897,0.7333192510288256,0.6897,0.68141051317074,0.7117900304651206,0.8855,0.8855000000000001
imbalanced,class_balanced_loss,seed_18,12,0.7329,0.7488615743643363,0.7329000000000001,0.723877058023249,0.7439164936530798,0.905,0.905
imbalanced,class_balanced_loss,seed_18,13,0.7415,0.7691547267249432,0.7415,0.7358178089570276,0.7558673149363969,0.9025,0.9024999999999999
imbalanced,class_balanced_loss,seed_18,14,0.7217,0.7419058554062068,0.7217,0.7148070832094913,0.7347489148216467,0.9075,0.9075000000000001
imbalanced,class_balanced_loss,seed_18,15,0.7436,0.7502500569386829,0.7436,0.7386269365228975,0.7572976253205489,0.9188,0.9188000000000001
imbalanced,class_balanced_loss,seed_18,16,0.7386,0.76989620121134,0.7386000000000001,0.7403743203112714,0.7560792981737794,0.9144,0.9144000000000002
imbalanced,class_balanced_loss,seed_18,17,0.738,0.7634349034971729,0.738,0.730984491476905,0.7543950837716759,0.911,0.9109999999999999
imbalanced,class_balanced_loss,seed_18,18,0.6925,0.7199569781454376,0.6925,0.6881964425049583,0.7013121259456707,0.8959,0.8958999999999999
imbalanced,class_balanced_loss,seed_18,19,0.7546,0.7705090393618923,0.7545999999999999,0.7498230264042658,0.7665753224216096,0.9203,0.9202999999999999
imbalanced,class_balanced_loss,seed_18,20,0.7404,0.7540697167944995,0.7404,0.7361668034074921,0.7473062234935145,0.9176,0.9175999999999999
imbalanced,class_balanced_loss,seed_33,1,0.2898,0.3961720201445008,0.2898,0.26384251518602336,0.24239990260193975,0.6451,0.6451
imbalanced,class_balanced_loss,seed_33,2,0.4676,0.49822895350301166,0.4676,0.43557456226829305,0.43006284474604717,0.7968,0.7968
imbalanced,class_balanced_loss,seed_33,3,0.5957,0.6109729268805457,0.5957,0.5823026820308688,0.58473591983412,0.871,0.8709999999999999
imbalanced,class_balanced_loss,seed_33,4,0.6379,0.6533935135977403,0.6378999999999999,0.6278462284819952,0.6297861324131793,0.8897,0.8897
imbalanced,class_balanced_loss,seed_33,5,0.6578,0.6681091523549719,0.6577999999999999,0.6542570606012594,0.6563927490631145,0.8965,0.8965
imbalanced,class_balanced_loss,seed_33,6,0.6801,0.695947116721992,0.6801,0.6756857692984921,0.6858885694454874,0.9057,0.9057000000000001
imbalanced,class_balanced_loss,seed_33,7,0.6722,0.6958748250898295,0.6721999999999999,0.6705703143347848,0.6703469935412857,0.8995,0.8995
imbalanced,class_balanced_loss,seed_33,8,0.7036,0.7128838531628412,0.7036,0.6986986917014436,0.7096382290280354,0.9144,0.9144000000000002
imbalanced,class_balanced_loss,seed_33,9,0.7111,0.7308937845053476,0.7111,0.7057471968588048,0.7140664715909592,0.9073,0.9073
imbalanced,class_balanced_loss,seed_33,10,0.7333,0.7492184444545213,0.7333,0.724953819088081,0.744439312086764,0.913,0.9129999999999999
imbalanced,class_balanced_loss,seed_33,11,0.7106,0.7429964614844231,0.7106,0.7080415218797762,0.7159084439297434,0.9063,0.9062999999999999
imbalanced,class_balanced_loss,seed_33,12,0.7537,0.7591065711983749,0.7536999999999998,0.7529057727297687,0.7548113829363348,0.9248,0.9248000000000001
imbalanced,class_balanced_loss,seed_33,13,0.7249,0.7449178540296635,0.7249,0.7172002028806995,0.7324315820219373,0.9084,0.9084
imbalanced,class_balanced_loss,seed_33,14,0.7231,0.751042793053515,0.7231,0.7157540597996732,0.7248788255650236,0.9086,0.9086000000000001
imbalanced,class_balanced_loss,seed_33,15,0.7225,0.7337292163854028,0.7225000000000001,0.7186440433599355,0.7344149677417874,0.909,0.909
imbalanced,class_balanced_loss,seed_33,16,0.7322,0.7527180186026667,0.7322,0.7302454916430446,0.7397982234140426,0.9066,0.9065999999999999
imbalanced,class_balanced_loss,seed_33,17,0.7063,0.736314333865906,0.7062999999999999,0.697397873333933,0.7147063052678678,0.8965,0.8965
imbalanced,class_balanced_loss,seed_33,18,0.7709,0.7800384657182746,0.7708999999999999,0.7667861117790904,0.7771786721789755,0.9279,0.9279
imbalanced,class_balanced_loss,seed_33,19,0.7334,0.7460194897401247,0.7333999999999999,0.727446072021472,0.7381566780300137,0.9075,0.9075
imbalanced,class_balanced_loss,seed_33,20,0.7456,0.7568320665940091,0.7456,0.7383927058317135,0.7552728156380557,0.911,0.9109999999999999
imbalanced,class_balanced_loss,seed_45,1,0.3417,0.4313650455427438,0.3417,0.3467260490807686,0.3723408592588976,0.6598,0.6597999999999999
imbalanced,class_balanced_loss,seed_45,2,0.491,0.5385837755369421,0.491,0.4773636042942198,0.4775631990398029,0.8104,0.8103999999999999
imbalanced,class_balanced_loss,seed_45,3,0.5745,0.6076616590027334,0.5744999999999999,0.5687266383298757,0.5882537417772217,0.8667,0.8667
imbalanced,class_balanced_loss,seed_45,4,0.6338,0.656354747546197,0.6337999999999999,0.6287630359143289,0.6350415322871354,0.8892,0.8892
imbalanced,class_balanced_loss,seed_45,5,0.6698,0.6819087152321777,0.6698,0.6660824007929571,0.6654126352413012,0.9041,0.9040999999999999
imbalanced,class_balanced_loss,seed_45,6,0.6602,0.686017674137458,0.6602,0.653461580939544,0.6590580994886853,0.8987,0.8987
imbalanced,class_balanced_loss,seed_45,7,0.6879,0.7130013292590555,0.6879000000000002,0.6806404679611243,0.6933365832752112,0.8921,0.8920999999999998
imbalanced,class_balanced_loss,seed_45,8,0.6698,0.6912619099259978,0.6698000000000001,0.6635137861662411,0.6700633335774032,0.8965,0.8965000000000002
imbalanced,class_balanced_loss,seed_45,9,0.6644,0.7063433843587054,0.6644,0.6628474517802382,0.6745225747794239,0.8862,0.8861999999999999
imbalanced,class_balanced_loss,seed_45,10,0.7139,0.7370201634458935,0.7139,0.7093977343146765,0.7259684675132103,0.9049,0.9049000000000001
imbalanced,class_balanced_loss,seed_45,11,0.6927,0.7118146162584725,0.6927,0.6922324251968055,0.7041845433742849,0.9056,0.9056
imbalanced,class_balanced_loss,seed_45,12,0.7301,0.7380117320595154,0.7301,0.7230439325185037,0.7333128297183203,0.9086,0.9086000000000001
imbalanced,class_balanced_loss,seed_45,13,0.7361,0.7481069353464906,0.7361000000000001,0.7338549026240663,0.7481875813301614,0.9159,0.9158999999999999
imbalanced,class_balanced_loss,seed_45,14,0.725,0.7359616536694215,0.725,0.7248104250647436,0.7288236426997845,0.9172,0.9172
imbalanced,class_balanced_loss,seed_45,15,0.7326,0.7467819261910776,0.7326,0.7291266235885369,0.7398346436711409,0.9122,0.9122
imbalanced,class_balanced_loss,seed_45,16,0.7108,0.7407691173683582,0.7108,0.7054133471117684,0.7260545341608928,0.9103,0.9103000000000001
imbalanced,class_balanced_loss,seed_45,17,0.7452,0.7607592294701508,0.7452000000000001,0.737815680513148,0.7565164004746542,0.9194,0.9194000000000001
imbalanced,class_balanced_loss,seed_45,18,0.7459,0.7652605886431741,0.7459,0.7402047370515997,0.7547279846510249,0.9173,0.9172999999999998
imbalanced,class_balanced_loss,seed_45,19,0.7403,0.7519582091558185,0.7403,0.7354333186671635,0.745744828368781,0.9207,0.9206999999999999
imbalanced,class_balanced_loss,seed_45,20,0.7746,0.7853899604170499,0.7745999999999998,0.7700340002631315,0.7796694787571653,0.9297,0.9296999999999999
imbalanced,class_balanced_loss,seed_255,1,0.3478,0.4743081275134484,0.3478,0.33778530503972876,0.3327443099844298,0.6771,0.6770999999999999
imbalanced,class_balanced_loss,seed_255,2,0.4181,0.5165944348804492,0.4181,0.39663299525160867,0.39562192328999785,0.7735,0.7735000000000001
imbalanced,class_balanced_loss,seed_255,3,0.5435,0.5866159997394254,0.5435000000000001,0.5174169728781539,0.5276166584448727,0.8458,0.8458
imbalanced,class_balanced_loss,seed_255,4,0.6268,0.6351735210068832,0.6268,0.6152283909045517,0.6410752613532029,0.8844,0.8844
imbalanced,class_balanced_loss,seed_255,5,0.6335,0.6604082918080079,0.6335,0.6299016704412661,0.6308761232364666,0.8838,0.8837999999999999
imbalanced,class_balanced_loss,seed_255,6,0.6774,0.683068142568139,0.6773999999999999,0.6728053806573159,0.6933606341647122,0.8956,0.8956
imbalanced,class_balanced_loss,seed_255,7,0.6817,0.7050085470955044,0.6817,0.6789505259375928,0.6996434647591016,0.8909,0.8909
imbalanced,class_balanced_loss,seed_255,8,0.7002,0.7194846186913908,0.7002,0.698181336663758,0.7140455738628764,0.8986,0.8985999999999997
imbalanced,class_balanced_loss,seed_255,9,0.69,0.7036964351536832,0.6900000000000002,0.686442177203728,0.7029063299291082,0.8937,0.8936999999999997
imbalanced,class_balanced_loss,seed_255,10,0.7225,0.738557763895608,0.7224999999999999,0.7165725878895255,0.733107745409406,0.9019,0.9019
imbalanced,class_balanced_loss,seed_255,11,0.7121,0.7192136700113168,0.7121000000000001,0.7060486934963695,0.7118089247015503,0.9033,0.9033
imbalanced,class_balanced_loss,seed_255,12,0.7437,0.7561072118239426,0.7437,0.7400001122156551,0.7520814905052894,0.918,0.9180000000000001
imbalanced,class_balanced_loss,seed_255,13,0.7187,0.7375600233504167,0.7187000000000001,0.718305602445578,0.723767360512737,0.9095,0.9095000000000001
imbalanced,class_balanced_loss,seed_255,14,0.7543,0.7615264947883466,0.7543,0.7528010854193633,0.757489003682538,0.9324,0.9323999999999998
imbalanced,class_balanced_loss,seed_255,15,0.7335,0.741187478778931,0.7335,0.7328820045667725,0.7409882648591063,0.9144,0.9143999999999999
imbalanced,class_balanced_loss,seed_255,16,0.7459,0.7576798670259967,0.7459,0.7407405169227043,0.7486003622571987,0.9226,0.9225999999999999
imbalanced,class_balanced_loss,seed_255,17,0.7606,0.7757392914692922,0.7605999999999999,0.7578756710016173,0.765115603549354,0.9243,0.9242999999999999
imbalanced,class_balanced_loss,seed_255,18,0.7389,0.750732142000732,0.7389000000000001,0.7298188784058977,0.7525338668544935,0.9095,0.9095000000000001
imbalanced,class_balanced_loss,seed_255,19,0.7608,0.7711655842817,0.7608,0.7553932609099846,0.7660163691806416,0.9272,0.9272000000000002
