criterion,epoch,true_class,predicted_class,count
ce,1,0,0,2725
ce,1,0,1,229
ce,1,0,2,365
ce,1,0,3,119
ce,1,0,4,119
ce,1,0,5,67
ce,1,0,6,75
ce,1,0,7,116
ce,1,0,8,904
ce,1,0,9,281
ce,1,1,0,180
ce,1,1,1,3396
ce,1,1,2,47
ce,1,1,3,60
ce,1,1,4,25
ce,1,1,5,29
ce,1,1,6,74
ce,1,1,7,85
ce,1,1,8,291
ce,1,1,9,813
ce,1,2,0,485
ce,1,2,1,65
ce,1,2,2,1799
ce,1,2,3,489
ce,1,2,4,703
ce,1,2,5,375
ce,1,2,6,574
ce,1,2,7,249
ce,1,2,8,164
ce,1,2,9,97
ce,1,3,0,128
ce,1,3,1,72
ce,1,3,2,510
ce,1,3,3,1526
ce,1,3,4,321
ce,1,3,5,1225
ce,1,3,6,585
ce,1,3,7,336
ce,1,3,8,125
ce,1,3,9,172
ce,1,4,0,199
ce,1,4,1,49
ce,1,4,2,715
ce,1,4,3,357
ce,1,4,4,1853
ce,1,4,5,341
ce,1,4,6,729
ce,1,4,7,574
ce,1,4,8,90
ce,1,4,9,93
ce,1,5,0,78
ce,1,5,1,57
ce,1,5,2,404
ce,1,5,3,1106
ce,1,5,4,356
ce,1,5,5,2001
ce,1,5,6,321
ce,1,5,7,500
ce,1,5,8,59
ce,1,5,9,118
ce,1,6,0,55
ce,1,6,1,62
ce,1,6,2,389
ce,1,6,3,418
ce,1,6,4,515
ce,1,6,5,172
ce,1,6,6,3074
ce,1,6,7,153
ce,1,6,8,57
ce,1,6,9,105
ce,1,7,0,109
ce,1,7,1,87
ce,1,7,2,218
ce,1,7,3,361
ce,1,7,4,505
ce,1,7,5,474
ce,1,7,6,252
ce,1,7,7,2673
ce,1,7,8,57
ce,1,7,9,264
ce,1,8,0,789
ce,1,8,1,342
ce,1,8,2,143
ce,1,8,3,96
ce,1,8,4,42
ce,1,8,5,37
ce,1,8,6,55
ce,1,8,7,38
ce,1,8,8,3203
ce,1,8,9,255
ce,1,9,0,182
ce,1,9,1,878
ce,1,9,2,49
ce,1,9,3,105
ce,1,9,4,31
ce,1,9,5,41
ce,1,9,6,110
ce,1,9,7,227
ce,1,9,8,268
ce,1,9,9,3109
ce,2,0,0,3665
ce,2,0,1,114
ce,2,0,2,309
ce,2,0,3,90
ce,2,0,4,87
ce,2,0,5,25
ce,2,0,6,50
ce,2,0,7,95
ce,2,0,8,408
ce,2,0,9,157
ce,2,1,0,101
ce,2,1,1,4242
ce,2,1,2,19
ce,2,1,3,32
ce,2,1,4,16
ce,2,1,5,10
ce,2,1,6,49
ce,2,1,7,23
ce,2,1,8,135
ce,2,1,9,373
ce,2,2,0,360
ce,2,2,1,19
ce,2,2,2,2967
ce,2,2,3,362
ce,2,2,4,450
ce,2,2,5,241
ce,2,2,6,329
ce,2,2,7,147
ce,2,2,8,91
ce,2,2,9,34
ce,2,3,0,92
ce,2,3,1,33
ce,2,3,2,379
ce,2,3,3,2442
ce,2,3,4,281
ce,2,3,5,982
ce,2,3,6,425
ce,2,3,7,190
ce,2,3,8,89
ce,2,3,9,87
ce,2,4,0,145
ce,2,4,1,25
ce,2,4,2,403
ce,2,4,3,270
ce,2,4,4,3228
ce,2,4,5,164
ce,2,4,6,280
ce,2,4,7,411
ce,2,4,8,48
ce,2,4,9,26
ce,2,5,0,39
ce,2,5,1,21
ce,2,5,2,283
ce,2,5,3,1019
ce,2,5,4,277
ce,2,5,5,2819
ce,2,5,6,154
ce,2,5,7,330
ce,2,5,8,28
ce,2,5,9,30
ce,2,6,0,40
ce,2,6,1,41
ce,2,6,2,279
ce,2,6,3,363
ce,2,6,4,270
ce,2,6,5,110
ce,2,6,6,3807
ce,2,6,7,20
ce,2,6,8,42
ce,2,6,9,28
ce,2,7,0,72
ce,2,7,1,21
ce,2,7,2,185
ce,2,7,3,259
ce,2,7,4,394
ce,2,7,5,340
ce,2,7,6,32
ce,2,7,7,3581
ce,2,7,8,25
ce,2,7,9,91
ce,2,8,0,357
ce,2,8,1,141
ce,2,8,2,61
ce,2,8,3,87
ce,2,8,4,35
ce,2,8,5,11
ce,2,8,6,46
ce,2,8,7,26
ce,2,8,8,4112
ce,2,8,9,124
ce,2,9,0,153
ce,2,9,1,357
ce,2,9,2,27
ce,2,9,3,75
ce,2,9,4,28
ce,2,9,5,18
ce,2,9,6,42
ce,2,9,7,84
ce,2,9,8,116
ce,2,9,9,4100
ce,3,0,0,3984
ce,3,0,1,79
ce,3,0,2,250
ce,3,0,3,72
ce,3,0,4,85
ce,3,0,5,17
ce,3,0,6,32
ce,3,0,7,65
ce,3,0,8,281
ce,3,0,9,135
ce,3,1,0,68
ce,3,1,1,4457
ce,3,1,2,11
ce,3,1,3,31
ce,3,1,4,9
ce,3,1,5,18
ce,3,1,6,30
ce,3,1,7,12
ce,3,1,8,85
ce,3,1,9,279
ce,3,2,0,295
ce,3,2,1,13
ce,3,2,2,3441
ce,3,2,3,260
ce,3,2,4,298
ce,3,2,5,215
ce,3,2,6,292
ce,3,2,7,110
ce,3,2,8,54
ce,3,2,9,22
ce,3,3,0,85
ce,3,3,1,13
ce,3,3,2,282
ce,3,3,3,2966
ce,3,3,4,256
ce,3,3,5,787
ce,3,3,6,319
ce,3,3,7,158
ce,3,3,8,69
ce,3,3,9,65
ce,3,4,0,118
ce,3,4,1,8
ce,3,4,2,284
ce,3,4,3,230
ce,3,4,4,3735
ce,3,4,5,134
ce,3,4,6,177
ce,3,4,7,274
ce,3,4,8,32
ce,3,4,9,8
ce,3,5,0,26
ce,3,5,1,17
ce,3,5,2,232
ce,3,5,3,821
ce,3,5,4,219
ce,3,5,5,3259
ce,3,5,6,133
ce,3,5,7,261
ce,3,5,8,13
ce,3,5,9,19
ce,3,6,0,35
ce,3,6,1,20
ce,3,6,2,277
ce,3,6,3,269
ce,3,6,4,178
ce,3,6,5,96
ce,3,6,6,4049
ce,3,6,7,28
ce,3,6,8,30
ce,3,6,9,18
ce,3,7,0,59
ce,3,7,1,14
ce,3,7,2,147
ce,3,7,3,195
ce,3,7,4,248
ce,3,7,5,206
ce,3,7,6,31
ce,3,7,7,4030
ce,3,7,8,19
ce,3,7,9,51
ce,3,8,0,267
ce,3,8,1,95
ce,3,8,2,57
ce,3,8,3,49
ce,3,8,4,24
ce,3,8,5,14
ce,3,8,6,32
ce,3,8,7,16
ce,3,8,8,4367
ce,3,8,9,79
ce,3,9,0,125
ce,3,9,1,275
ce,3,9,2,18
ce,3,9,3,61
ce,3,9,4,14
ce,3,9,5,15
ce,3,9,6,21
ce,3,9,7,58
ce,3,9,8,83
ce,3,9,9,4330
ce,4,0,0,4180
ce,4,0,1,39
ce,4,0,2,204
ce,4,0,3,67
ce,4,0,4,79
ce,4,0,5,13
ce,4,0,6,31
ce,4,0,7,51
ce,4,0,8,229
ce,4,0,9,107
ce,4,1,0,54
ce,4,1,1,4578
ce,4,1,2,9
ce,4,1,3,21
ce,4,1,4,7
ce,4,1,5,14
ce,4,1,6,24
ce,4,1,7,9
ce,4,1,8,63
ce,4,1,9,221
ce,4,2,0,236
ce,4,2,1,15
ce,4,2,2,3766
ce,4,2,3,214
ce,4,2,4,227
ce,4,2,5,176
ce,4,2,6,229
ce,4,2,7,84
ce,4,2,8,41
ce,4,2,9,12
ce,4,3,0,80
ce,4,3,1,16
ce,4,3,2,216
ce,4,3,3,3288
ce,4,3,4,227
ce,4,3,5,681
ce,4,3,6,254
ce,4,3,7,151
ce,4,3,8,40
ce,4,3,9,47
ce,4,4,0,92
ce,4,4,1,6
ce,4,4,2,220
ce,4,4,3,199
ce,4,4,4,4027
ce,4,4,5,117
ce,4,4,6,115
ce,4,4,7,191
ce,4,4,8,23
ce,4,4,9,10
ce,4,5,0,26
ce,4,5,1,17
ce,4,5,2,182
ce,4,5,3,759
ce,4,5,4,164
ce,4,5,5,3507
ce,4,5,6,102
ce,4,5,7,220
ce,4,5,8,10
ce,4,5,9,13
ce,4,6,0,27
ce,4,6,1,19
ce,4,6,2,230
ce,4,6,3,223
ce,4,6,4,114
ce,4,6,5,72
ce,4,6,6,4254
ce,4,6,7,12
ce,4,6,8,28
ce,4,6,9,21
ce,4,7,0,59
ce,4,7,1,10
ce,4,7,2,101
ce,4,7,3,157
ce,4,7,4,181
ce,4,7,5,161
ce,4,7,6,16
ce,4,7,7,4266
ce,4,7,8,18
ce,4,7,9,31
ce,4,8,0,204
ce,4,8,1,81
ce,4,8,2,42
ce,4,8,3,39
ce,4,8,4,16
ce,4,8,5,10
ce,4,8,6,30
ce,4,8,7,13
ce,4,8,8,4491
ce,4,8,9,74
ce,4,9,0,111
ce,4,9,1,215
ce,4,9,2,14
ce,4,9,3,43
ce,4,9,4,6
ce,4,9,5,12
ce,4,9,6,15
ce,4,9,7,42
ce,4,9,8,71
ce,4,9,9,4471
ce,5,0,0,4315
ce,5,0,1,47
ce,5,0,2,158
ce,5,0,3,70
ce,5,0,4,62
ce,5,0,5,14
ce,5,0,6,23
ce,5,0,7,44
ce,5,0,8,171
ce,5,0,9,96
ce,5,1,0,34
ce,5,1,1,4651
ce,5,1,2,5
ce,5,1,3,19
ce,5,1,4,5
ce,5,1,5,15
ce,5,1,6,18
ce,5,1,7,7
ce,5,1,8,54
ce,5,1,9,192
ce,5,2,0,211
ce,5,2,1,12
ce,5,2,2,3933
ce,5,2,3,176
ce,5,2,4,198
ce,5,2,5,147
ce,5,2,6,194
ce,5,2,7,85
ce,5,2,8,29
ce,5,2,9,15
ce,5,3,0,67
ce,5,3,1,17
ce,5,3,2,174
ce,5,3,3,3534
ce,5,3,4,192
ce,5,3,5,612
ce,5,3,6,191
ce,5,3,7,127
ce,5,3,8,37
ce,5,3,9,49
ce,5,4,0,58
ce,5,4,1,2
ce,5,4,2,176
ce,5,4,3,179
ce,5,4,4,4189
ce,5,4,5,91
ce,5,4,6,108
ce,5,4,7,166
ce,5,4,8,22
ce,5,4,9,9
ce,5,5,0,20
ce,5,5,1,10
ce,5,5,2,147
ce,5,5,3,708
ce,5,5,4,158
ce,5,5,5,3660
ce,5,5,6,90
ce,5,5,7,185
ce,5,5,8,12
ce,5,5,9,10
ce,5,6,0,21
ce,5,6,1,17
ce,5,6,2,175
ce,5,6,3,163
ce,5,6,4,87
ce,5,6,5,75
ce,5,6,6,4415
ce,5,6,7,11
ce,5,6,8,17
ce,5,6,9,19
ce,5,7,0,45
ce,5,7,1,7
ce,5,7,2,86
ce,5,7,3,143
ce,5,7,4,144
ce,5,7,5,142
ce,5,7,6,15
ce,5,7,7,4383
ce,5,7,8,8
ce,5,7,9,27
ce,5,8,0,169
ce,5,8,1,57
ce,5,8,2,34
ce,5,8,3,28
ce,5,8,4,9
ce,5,8,5,6
ce,5,8,6,23
ce,5,8,7,10
ce,5,8,8,4610
ce,5,8,9,54
ce,5,9,0,84
ce,5,9,1,161
ce,5,9,2,13
ce,5,9,3,36
ce,5,9,4,4
ce,5,9,5,8
ce,5,9,6,13
ce,5,9,7,31
ce,5,9,8,67
ce,5,9,9,4583
ce,6,0,0,4435
ce,6,0,1,35
ce,6,0,2,145
ce,6,0,3,62
ce,6,0,4,42
ce,6,0,5,7
ce,6,0,6,23
ce,6,0,7,31
ce,6,0,8,150
ce,6,0,9,70
ce,6,1,0,25
ce,6,1,1,4731
ce,6,1,2,9
ce,6,1,3,17
ce,6,1,4,5
ce,6,1,5,6
ce,6,1,6,12
ce,6,1,7,4
ce,6,1,8,40
ce,6,1,9,151
ce,6,2,0,179
ce,6,2,1,6
ce,6,2,2,4108
ce,6,2,3,153
ce,6,2,4,166
ce,6,2,5,129
ce,6,2,6,159
ce,6,2,7,66
ce,6,2,8,23
ce,6,2,9,11
ce,6,3,0,55
ce,6,3,1,15
ce,6,3,2,148
ce,6,3,3,3764
ce,6,3,4,165
ce,6,3,5,547
ce,6,3,6,151
ce,6,3,7,99
ce,6,3,8,22
ce,6,3,9,34
ce,6,4,0,56
ce,6,4,1,3
ce,6,4,2,146
ce,6,4,3,137
ce,6,4,4,4339
ce,6,4,5,94
ce,6,4,6,87
ce,6,4,7,119
ce,6,4,8,10
ce,6,4,9,9
ce,6,5,0,16
ce,6,5,1,5
ce,6,5,2,142
ce,6,5,3,609
ce,6,5,4,139
ce,6,5,5,3860
ce,6,5,6,62
ce,6,5,7,151
ce,6,5,8,7
ce,6,5,9,9
ce,6,6,0,18
ce,6,6,1,13
ce,6,6,2,136
ce,6,6,3,151
ce,6,6,4,88
ce,6,6,5,56
ce,6,6,6,4504
ce,6,6,7,10
ce,6,6,8,15
ce,6,6,9,9
ce,6,7,0,28
ce,6,7,1,9
ce,6,7,2,68
ce,6,7,3,119
ce,6,7,4,116
ce,6,7,5,107
ce,6,7,6,21
ce,6,7,7,4498
ce,6,7,8,9
ce,6,7,9,25
ce,6,8,0,134
ce,6,8,1,48
ce,6,8,2,25
ce,6,8,3,21
ce,6,8,4,8
ce,6,8,5,3
ce,6,8,6,14
ce,6,8,7,15
ce,6,8,8,4691
ce,6,8,9,41
ce,6,9,0,67
ce,6,9,1,153
ce,6,9,2,7
ce,6,9,3,32
ce,6,9,4,5
ce,6,9,5,14
ce,6,9,6,16
ce,6,9,7,22
ce,6,9,8,57
ce,6,9,9,4627
ce,7,0,0,4524
ce,7,0,1,24
ce,7,0,2,131
ce,7,0,3,43
ce,7,0,4,35
ce,7,0,5,13
ce,7,0,6,18
ce,7,0,7,20
ce,7,0,8,127
ce,7,0,9,65
ce,7,1,0,21
ce,7,1,1,4764
ce,7,1,2,2
ce,7,1,3,24
ce,7,1,4,5
ce,7,1,5,4
ce,7,1,6,16
ce,7,1,7,4
ce,7,1,8,46
ce,7,1,9,114
ce,7,2,0,165
ce,7,2,1,7
ce,7,2,2,4258
ce,7,2,3,125
ce,7,2,4,127
ce,7,2,5,112
ce,7,2,6,124
ce,7,2,7,48
ce,7,2,8,24
ce,7,2,9,10
ce,7,3,0,49
ce,7,3,1,15
ce,7,3,2,131
ce,7,3,3,3927
ce,7,3,4,124
ce,7,3,5,496
ce,7,3,6,127
ce,7,3,7,80
ce,7,3,8,22
ce,7,3,9,29
ce,7,4,0,36
ce,7,4,1,3
ce,7,4,2,127
ce,7,4,3,119
ce,7,4,4,4452
ce,7,4,5,64
ce,7,4,6,67
ce,7,4,7,115
ce,7,4,8,13
ce,7,4,9,4
ce,7,5,0,16
ce,7,5,1,7
ce,7,5,2,115
ce,7,5,3,563
ce,7,5,4,113
ce,7,5,5,3976
ce,7,5,6,52
ce,7,5,7,138
ce,7,5,8,13
ce,7,5,9,7
ce,7,6,0,18
ce,7,6,1,6
ce,7,6,2,113
ce,7,6,3,115
ce,7,6,4,71
ce,7,6,5,59
ce,7,6,6,4577
ce,7,6,7,7
ce,7,6,8,26
ce,7,6,9,8
ce,7,7,0,25
ce,7,7,1,6
ce,7,7,2,56
ce,7,7,3,99
ce,7,7,4,107
ce,7,7,5,99
ce,7,7,6,11
ce,7,7,7,4581
ce,7,7,8,4
ce,7,7,9,12
ce,7,8,0,109
ce,7,8,1,43
ce,7,8,2,20
ce,7,8,3,22
ce,7,8,4,10
ce,7,8,5,7
ce,7,8,6,15
ce,7,8,7,7
ce,7,8,8,4718
ce,7,8,9,49
ce,7,9,0,53
ce,7,9,1,124
ce,7,9,2,12
ce,7,9,3,26
ce,7,9,4,5
ce,7,9,5,7
ce,7,9,6,12
ce,7,9,7,21
ce,7,9,8,49
ce,7,9,9,4691
ce,8,0,0,4579
ce,8,0,1,25
