criterion,epoch,true_class,predicted_class,count
label_smoothing_ce,1,0,0,2731
label_smoothing_ce,1,0,1,256
label_smoothing_ce,1,0,2,344
label_smoothing_ce,1,0,3,110
label_smoothing_ce,1,0,4,97
label_smoothing_ce,1,0,5,82
label_smoothing_ce,1,0,6,78
label_smoothing_ce,1,0,7,134
label_smoothing_ce,1,0,8,877
label_smoothing_ce,1,0,9,291
label_smoothing_ce,1,1,0,147
label_smoothing_ce,1,1,1,3503
label_smoothing_ce,1,1,2,34
label_smoothing_ce,1,1,3,52
label_smoothing_ce,1,1,4,29
label_smoothing_ce,1,1,5,48
label_smoothing_ce,1,1,6,71
label_smoothing_ce,1,1,7,76
label_smoothing_ce,1,1,8,279
label_smoothing_ce,1,1,9,761
label_smoothing_ce,1,2,0,443
label_smoothing_ce,1,2,1,79
label_smoothing_ce,1,2,2,1873
label_smoothing_ce,1,2,3,461
label_smoothing_ce,1,2,4,691
label_smoothing_ce,1,2,5,419
label_smoothing_ce,1,2,6,569
label_smoothing_ce,1,2,7,222
label_smoothing_ce,1,2,8,149
label_smoothing_ce,1,2,9,94
label_smoothing_ce,1,3,0,141
label_smoothing_ce,1,3,1,91
label_smoothing_ce,1,3,2,443
label_smoothing_ce,1,3,3,1594
label_smoothing_ce,1,3,4,327
label_smoothing_ce,1,3,5,1169
label_smoothing_ce,1,3,6,668
label_smoothing_ce,1,3,7,324
label_smoothing_ce,1,3,8,112
label_smoothing_ce,1,3,9,131
label_smoothing_ce,1,4,0,211
label_smoothing_ce,1,4,1,60
label_smoothing_ce,1,4,2,641
label_smoothing_ce,1,4,3,329
label_smoothing_ce,1,4,4,1975
label_smoothing_ce,1,4,5,340
label_smoothing_ce,1,4,6,657
label_smoothing_ce,1,4,7,615
label_smoothing_ce,1,4,8,93
label_smoothing_ce,1,4,9,79
label_smoothing_ce,1,5,0,90
label_smoothing_ce,1,5,1,79
label_smoothing_ce,1,5,2,349
label_smoothing_ce,1,5,3,997
label_smoothing_ce,1,5,4,357
label_smoothing_ce,1,5,5,2228
label_smoothing_ce,1,5,6,306
label_smoothing_ce,1,5,7,433
label_smoothing_ce,1,5,8,58
label_smoothing_ce,1,5,9,103
label_smoothing_ce,1,6,0,60
label_smoothing_ce,1,6,1,61
label_smoothing_ce,1,6,2,362
label_smoothing_ce,1,6,3,463
label_smoothing_ce,1,6,4,461
label_smoothing_ce,1,6,5,167
label_smoothing_ce,1,6,6,3157
label_smoothing_ce,1,6,7,145
label_smoothing_ce,1,6,8,38
label_smoothing_ce,1,6,9,86
label_smoothing_ce,1,7,0,130
label_smoothing_ce,1,7,1,96
label_smoothing_ce,1,7,2,171
label_smoothing_ce,1,7,3,296
label_smoothing_ce,1,7,4,487
label_smoothing_ce,1,7,5,540
label_smoothing_ce,1,7,6,250
label_smoothing_ce,1,7,7,2761
label_smoothing_ce,1,7,8,60
label_smoothing_ce,1,7,9,209
label_smoothing_ce,1,8,0,736
label_smoothing_ce,1,8,1,336
label_smoothing_ce,1,8,2,137
label_smoothing_ce,1,8,3,110
label_smoothing_ce,1,8,4,43
label_smoothing_ce,1,8,5,40
label_smoothing_ce,1,8,6,53
label_smoothing_ce,1,8,7,45
label_smoothing_ce,1,8,8,3254
label_smoothing_ce,1,8,9,246
label_smoothing_ce,1,9,0,206
label_smoothing_ce,1,9,1,813
label_smoothing_ce,1,9,2,44
label_smoothing_ce,1,9,3,103
label_smoothing_ce,1,9,4,36
label_smoothing_ce,1,9,5,70
label_smoothing_ce,1,9,6,96
label_smoothing_ce,1,9,7,167
label_smoothing_ce,1,9,8,244
label_smoothing_ce,1,9,9,3221
label_smoothing_ce,2,0,0,3653
label_smoothing_ce,2,0,1,118
label_smoothing_ce,2,0,2,313
label_smoothing_ce,2,0,3,93
label_smoothing_ce,2,0,4,112
label_smoothing_ce,2,0,5,34
label_smoothing_ce,2,0,6,50
label_smoothing_ce,2,0,7,92
label_smoothing_ce,2,0,8,373
label_smoothing_ce,2,0,9,162
label_smoothing_ce,2,1,0,106
label_smoothing_ce,2,1,1,4340
label_smoothing_ce,2,1,2,19
label_smoothing_ce,2,1,3,29
label_smoothing_ce,2,1,4,12
label_smoothing_ce,2,1,5,19
label_smoothing_ce,2,1,6,38
label_smoothing_ce,2,1,7,20
label_smoothing_ce,2,1,8,108
label_smoothing_ce,2,1,9,309
label_smoothing_ce,2,2,0,369
label_smoothing_ce,2,2,1,21
label_smoothing_ce,2,2,2,3046
label_smoothing_ce,2,2,3,354
label_smoothing_ce,2,2,4,393
label_smoothing_ce,2,2,5,263
label_smoothing_ce,2,2,6,307
label_smoothing_ce,2,2,7,136
label_smoothing_ce,2,2,8,73
label_smoothing_ce,2,2,9,38
label_smoothing_ce,2,3,0,97
label_smoothing_ce,2,3,1,32
label_smoothing_ce,2,3,2,350
label_smoothing_ce,2,3,3,2601
label_smoothing_ce,2,3,4,275
label_smoothing_ce,2,3,5,858
label_smoothing_ce,2,3,6,421
label_smoothing_ce,2,3,7,186
label_smoothing_ce,2,3,8,98
label_smoothing_ce,2,3,9,82
label_smoothing_ce,2,4,0,132
label_smoothing_ce,2,4,1,20
label_smoothing_ce,2,4,2,342
label_smoothing_ce,2,4,3,293
label_smoothing_ce,2,4,4,3293
label_smoothing_ce,2,4,5,152
label_smoothing_ce,2,4,6,285
label_smoothing_ce,2,4,7,401
label_smoothing_ce,2,4,8,52
label_smoothing_ce,2,4,9,30
label_smoothing_ce,2,5,0,41
label_smoothing_ce,2,5,1,22
label_smoothing_ce,2,5,2,281
label_smoothing_ce,2,5,3,935
label_smoothing_ce,2,5,4,254
label_smoothing_ce,2,5,5,2969
label_smoothing_ce,2,5,6,137
label_smoothing_ce,2,5,7,290
label_smoothing_ce,2,5,8,28
label_smoothing_ce,2,5,9,43
label_smoothing_ce,2,6,0,38
label_smoothing_ce,2,6,1,40
label_smoothing_ce,2,6,2,267
label_smoothing_ce,2,6,3,352
label_smoothing_ce,2,6,4,224
label_smoothing_ce,2,6,5,104
label_smoothing_ce,2,6,6,3867
label_smoothing_ce,2,6,7,31
label_smoothing_ce,2,6,8,42
label_smoothing_ce,2,6,9,35
label_smoothing_ce,2,7,0,83
label_smoothing_ce,2,7,1,19
label_smoothing_ce,2,7,2,176
label_smoothing_ce,2,7,3,213
label_smoothing_ce,2,7,4,356
label_smoothing_ce,2,7,5,317
label_smoothing_ce,2,7,6,30
label_smoothing_ce,2,7,7,3718
label_smoothing_ce,2,7,8,15
label_smoothing_ce,2,7,9,73
label_smoothing_ce,2,8,0,325
label_smoothing_ce,2,8,1,141
label_smoothing_ce,2,8,2,68
label_smoothing_ce,2,8,3,98
label_smoothing_ce,2,8,4,35
label_smoothing_ce,2,8,5,23
label_smoothing_ce,2,8,6,36
label_smoothing_ce,2,8,7,18
label_smoothing_ce,2,8,8,4124
label_smoothing_ce,2,8,9,132
label_smoothing_ce,2,9,0,140
label_smoothing_ce,2,9,1,350
label_smoothing_ce,2,9,2,20
label_smoothing_ce,2,9,3,82
label_smoothing_ce,2,9,4,33
label_smoothing_ce,2,9,5,36
label_smoothing_ce,2,9,6,24
label_smoothing_ce,2,9,7,76
label_smoothing_ce,2,9,8,125
label_smoothing_ce,2,9,9,4114
label_smoothing_ce,3,0,0,4016
label_smoothing_ce,3,0,1,70
label_smoothing_ce,3,0,2,233
label_smoothing_ce,3,0,3,81
label_smoothing_ce,3,0,4,82
label_smoothing_ce,3,0,5,22
label_smoothing_ce,3,0,6,46
label_smoothing_ce,3,0,7,55
label_smoothing_ce,3,0,8,264
label_smoothing_ce,3,0,9,131
label_smoothing_ce,3,1,0,60
label_smoothing_ce,3,1,1,4513
label_smoothing_ce,3,1,2,18
label_smoothing_ce,3,1,3,15
label_smoothing_ce,3,1,4,7
label_smoothing_ce,3,1,5,18
label_smoothing_ce,3,1,6,38
label_smoothing_ce,3,1,7,8
label_smoothing_ce,3,1,8,77
label_smoothing_ce,3,1,9,246
label_smoothing_ce,3,2,0,290
label_smoothing_ce,3,2,1,16
label_smoothing_ce,3,2,2,3521
label_smoothing_ce,3,2,3,243
label_smoothing_ce,3,2,4,291
label_smoothing_ce,3,2,5,203
label_smoothing_ce,3,2,6,243
label_smoothing_ce,3,2,7,112
label_smoothing_ce,3,2,8,57
label_smoothing_ce,3,2,9,24
label_smoothing_ce,3,3,0,86
label_smoothing_ce,3,3,1,16
label_smoothing_ce,3,3,2,280
label_smoothing_ce,3,3,3,3091
label_smoothing_ce,3,3,4,240
label_smoothing_ce,3,3,5,712
label_smoothing_ce,3,3,6,301
label_smoothing_ce,3,3,7,148
label_smoothing_ce,3,3,8,69
label_smoothing_ce,3,3,9,57
label_smoothing_ce,3,4,0,100
label_smoothing_ce,3,4,1,8
label_smoothing_ce,3,4,2,229
label_smoothing_ce,3,4,3,250
label_smoothing_ce,3,4,4,3783
label_smoothing_ce,3,4,5,125
label_smoothing_ce,3,4,6,178
label_smoothing_ce,3,4,7,271
label_smoothing_ce,3,4,8,33
label_smoothing_ce,3,4,9,23
label_smoothing_ce,3,5,0,31
label_smoothing_ce,3,5,1,14
label_smoothing_ce,3,5,2,203
label_smoothing_ce,3,5,3,782
label_smoothing_ce,3,5,4,191
label_smoothing_ce,3,5,5,3410
label_smoothing_ce,3,5,6,104
label_smoothing_ce,3,5,7,217
label_smoothing_ce,3,5,8,20
label_smoothing_ce,3,5,9,28
label_smoothing_ce,3,6,0,35
label_smoothing_ce,3,6,1,29
label_smoothing_ce,3,6,2,233
label_smoothing_ce,3,6,3,265
label_smoothing_ce,3,6,4,149
label_smoothing_ce,3,6,5,81
label_smoothing_ce,3,6,6,4130
label_smoothing_ce,3,6,7,26
label_smoothing_ce,3,6,8,27
label_smoothing_ce,3,6,9,25
label_smoothing_ce,3,7,0,66
label_smoothing_ce,3,7,1,12
label_smoothing_ce,3,7,2,126
label_smoothing_ce,3,7,3,213
label_smoothing_ce,3,7,4,238
label_smoothing_ce,3,7,5,211
label_smoothing_ce,3,7,6,18
label_smoothing_ce,3,7,7,4054
