criterion,epoch,true_class,predicted_class,count
ce,1,0,0,4
ce,1,0,1,4
ce,1,0,2,1
ce,1,0,3,41
ce,1,0,4,43
ce,1,0,5,12
ce,1,0,6,16
ce,1,0,7,28
ce,1,0,8,296
ce,1,0,9,55
ce,1,1,0,0
ce,1,1,1,3
ce,1,1,2,0
ce,1,1,3,17
ce,1,1,4,8
ce,1,1,5,11
ce,1,1,6,18
ce,1,1,7,27
ce,1,1,8,90
ce,1,1,9,326
ce,1,2,0,1
ce,1,2,1,0
ce,1,2,2,0
ce,1,2,3,79
ce,1,2,4,164
ce,1,2,5,70
ce,1,2,6,75
ce,1,2,7,31
ce,1,2,8,61
ce,1,2,9,19
ce,1,3,0,0
ce,1,3,1,7
ce,1,3,2,0
ce,1,3,3,1739
ce,1,3,4,528
ce,1,3,5,1296
ce,1,3,6,644
ce,1,3,7,365
ce,1,3,8,220
ce,1,3,9,201
ce,1,4,0,1
ce,1,4,1,8
ce,1,4,2,1
ce,1,4,3,436
ce,1,4,4,2415
ce,1,4,5,333
ce,1,4,6,732
ce,1,4,7,675
ce,1,4,8,252
ce,1,4,9,147
ce,1,5,0,0
ce,1,5,1,1
ce,1,5,2,0
ce,1,5,3,1186
ce,1,5,4,488
ce,1,5,5,2195
ce,1,5,6,355
ce,1,5,7,460
ce,1,5,8,151
ce,1,5,9,164
ce,1,6,0,0
ce,1,6,1,4
ce,1,6,2,0
ce,1,6,3,514
ce,1,6,4,709
ce,1,6,5,228
ce,1,6,6,3147
ce,1,6,7,173
ce,1,6,8,103
ce,1,6,9,122
ce,1,7,0,0
ce,1,7,1,6
ce,1,7,2,0
ce,1,7,3,355
ce,1,7,4,641
ce,1,7,5,549
ce,1,7,6,258
ce,1,7,7,2675
ce,1,7,8,131
ce,1,7,9,385
ce,1,8,0,9
ce,1,8,1,6
ce,1,8,2,0
ce,1,8,3,165
ce,1,8,4,148
ce,1,8,5,76
ce,1,8,6,71
ce,1,8,7,61
ce,1,8,8,4010
ce,1,8,9,454
ce,1,9,0,2
ce,1,9,1,6
ce,1,9,2,0
ce,1,9,3,136
ce,1,9,4,71
ce,1,9,5,84
ce,1,9,6,91
ce,1,9,7,266
ce,1,9,8,502
ce,1,9,9,3842
ce,2,0,0,61
ce,2,0,1,9
ce,2,0,2,3
ce,2,0,3,47
ce,2,0,4,57
ce,2,0,5,5
ce,2,0,6,16
ce,2,0,7,20
ce,2,0,8,219
ce,2,0,9,63
ce,2,1,0,10
ce,2,1,1,133
ce,2,1,2,0
ce,2,1,3,16
ce,2,1,4,11
ce,2,1,5,2
ce,2,1,6,21
ce,2,1,7,15
ce,2,1,8,59
ce,2,1,9,233
ce,2,2,0,10
ce,2,2,1,0
ce,2,2,2,7
ce,2,2,3,109
ce,2,2,4,149
ce,2,2,5,68
ce,2,2,6,76
ce,2,2,7,33
ce,2,2,8,37
ce,2,2,9,11
ce,2,3,0,10
ce,2,3,1,3
ce,2,3,2,5
ce,2,3,3,2572
ce,2,3,4,382
ce,2,3,5,1015
ce,2,3,6,516
ce,2,3,7,206
ce,2,3,8,157
ce,2,3,9,134
ce,2,4,0,11
ce,2,4,1,4
ce,2,4,2,6
ce,2,4,3,341
ce,2,4,4,3370
ce,2,4,5,198
ce,2,4,6,394
ce,2,4,7,502
ce,2,4,8,120
ce,2,4,9,54
ce,2,5,0,3
ce,2,5,1,1
ce,2,5,2,4
ce,2,5,3,1151
ce,2,5,4,323
ce,2,5,5,2917
ce,2,5,6,175
ce,2,5,7,313
ce,2,5,8,55
ce,2,5,9,58
ce,2,6,0,2
ce,2,6,1,4
ce,2,6,2,1
ce,2,6,3,452
ce,2,6,4,367
ce,2,6,5,108
ce,2,6,6,3906
ce,2,6,7,36
ce,2,6,8,78
ce,2,6,9,46
ce,2,7,0,4
ce,2,7,1,5
ce,2,7,2,0
ce,2,7,3,320
ce,2,7,4,515
ce,2,7,5,350
ce,2,7,6,61
ce,2,7,7,3561
ce,2,7,8,58
ce,2,7,9,126
ce,2,8,0,39
ce,2,8,1,24
ce,2,8,2,1
ce,2,8,3,148
ce,2,8,4,64
ce,2,8,5,35
ce,2,8,6,65
ce,2,8,7,27
ce,2,8,8,4386
ce,2,8,9,211
ce,2,9,0,12
ce,2,9,1,60
ce,2,9,2,0
ce,2,9,3,118
ce,2,9,4,33
ce,2,9,5,30
ce,2,9,6,60
ce,2,9,7,98
ce,2,9,8,238
ce,2,9,9,4351
ce,3,0,0,157
ce,3,0,1,6
ce,3,0,2,12
ce,3,0,3,41
ce,3,0,4,41
ce,3,0,5,4
ce,3,0,6,12
ce,3,0,7,17
ce,3,0,8,159
ce,3,0,9,51
ce,3,1,0,4
ce,3,1,1,277
ce,3,1,2,0
ce,3,1,3,12
