criterion,epoch,true_class,predicted_class,count
label_smoothing_ce,1,0,0,2679
label_smoothing_ce,1,0,1,289
label_smoothing_ce,1,0,2,352
label_smoothing_ce,1,0,3,104
label_smoothing_ce,1,0,4,84
label_smoothing_ce,1,0,5,98
label_smoothing_ce,1,0,6,101
label_smoothing_ce,1,0,7,118
label_smoothing_ce,1,0,8,882
label_smoothing_ce,1,0,9,293
label_smoothing_ce,1,1,0,148
label_smoothing_ce,1,1,1,3583
label_smoothing_ce,1,1,2,40
label_smoothing_ce,1,1,3,50
label_smoothing_ce,1,1,4,30
label_smoothing_ce,1,1,5,54
label_smoothing_ce,1,1,6,77
label_smoothing_ce,1,1,7,70
label_smoothing_ce,1,1,8,285
label_smoothing_ce,1,1,9,663
label_smoothing_ce,1,2,0,443
label_smoothing_ce,1,2,1,88
label_smoothing_ce,1,2,2,1840
label_smoothing_ce,1,2,3,393
label_smoothing_ce,1,2,4,712
label_smoothing_ce,1,2,5,459
label_smoothing_ce,1,2,6,573
label_smoothing_ce,1,2,7,228
label_smoothing_ce,1,2,8,172
label_smoothing_ce,1,2,9,92
label_smoothing_ce,1,3,0,151
label_smoothing_ce,1,3,1,112
label_smoothing_ce,1,3,2,491
label_smoothing_ce,1,3,3,1370
label_smoothing_ce,1,3,4,309
label_smoothing_ce,1,3,5,1336
label_smoothing_ce,1,3,6,644
label_smoothing_ce,1,3,7,326
label_smoothing_ce,1,3,8,115
label_smoothing_ce,1,3,9,146
label_smoothing_ce,1,4,0,202
label_smoothing_ce,1,4,1,70
label_smoothing_ce,1,4,2,706
label_smoothing_ce,1,4,3,270
label_smoothing_ce,1,4,4,1868
label_smoothing_ce,1,4,5,324
label_smoothing_ce,1,4,6,792
label_smoothing_ce,1,4,7,590
label_smoothing_ce,1,4,8,85
label_smoothing_ce,1,4,9,93
label_smoothing_ce,1,5,0,91
label_smoothing_ce,1,5,1,95
label_smoothing_ce,1,5,2,417
label_smoothing_ce,1,5,3,1019
label_smoothing_ce,1,5,4,320
label_smoothing_ce,1,5,5,2081
label_smoothing_ce,1,5,6,373
label_smoothing_ce,1,5,7,459
label_smoothing_ce,1,5,8,55
label_smoothing_ce,1,5,9,90
label_smoothing_ce,1,6,0,52
label_smoothing_ce,1,6,1,83
label_smoothing_ce,1,6,2,361
label_smoothing_ce,1,6,3,408
label_smoothing_ce,1,6,4,491
label_smoothing_ce,1,6,5,211
label_smoothing_ce,1,6,6,3117
label_smoothing_ce,1,6,7,117
label_smoothing_ce,1,6,8,65
label_smoothing_ce,1,6,9,95
label_smoothing_ce,1,7,0,87
label_smoothing_ce,1,7,1,119
label_smoothing_ce,1,7,2,216
label_smoothing_ce,1,7,3,259
label_smoothing_ce,1,7,4,494
