criterion,epoch,training_loss
label_smoothing_ce,1,1.537501765638971
label_smoothing_ce,2,1.1533738272574248
label_smoothing_ce,3,0.997829105771716
label_smoothing_ce,4,0.9051729692979846
label_smoothing_ce,5,0.8447569925766771
label_smoothing_ce,6,0.7942191034631656
label_smoothing_ce,7,0.7536300247739953
label_smoothing_ce,8,0.7230679042961287
label_smoothing_ce,9,0.6938564104344839
label_smoothing_ce,10,0.6738409180470439
label_smoothing_ce,11,0.6597667343323798
label_smoothing_ce,12,0.6389673712003566
label_smoothing_ce,13,0.6306323664420096
label_smoothing_ce,14,0.6174662457707593
label_smoothing_ce,15,0.6109782338447278
label_smoothing_ce,16,0.6004154788106298
label_smoothing_ce,17,0.5985316093010671
label_smoothing_ce,18,0.5886378390404879
label_smoothing_ce,19,0.584866324196691
label_smoothing_ce,20,0.5823678324746964
