split,criterion,seed,epoch,confidence,accuracy,count
imbalanced,class_balanced_loss,seed_255,19,0.9069916844422636,0.7608,10000
imbalanced,class_balanced_loss,seed_255,20,0.9027252563663573,0.7332,10000
imbalanced,focal_loss,seed_2,1,0.4611348697827543,0.3759,10000
imbalanced,focal_loss,seed_2,2,0.5913240005088644,0.5598,10000
imbalanced,focal_loss,seed_2,3,0.635393405463423,0.6353,10000
imbalanced,focal_loss,seed_2,4,0.6748598045252879,0.688,10000
imbalanced,focal_loss,seed_2,5,0.7066527723034972,0.6769,10000
imbalanced,focal_loss,seed_2,6,0.7306135818589025,0.6616,10000
imbalanced,focal_loss,seed_2,7,0.7241839013292921,0.6629,10000
imbalanced,focal_loss,seed_2,8,0.760080967048125,0.625,10000
imbalanced,focal_loss,seed_2,9,0.7853900442099399,0.6693,10000
imbalanced,focal_loss,seed_2,10,0.7786879675343537,0.6848,10000
imbalanced,focal_loss,seed_2,11,0.7915878622830941,0.6847,10000
imbalanced,focal_loss,seed_2,12,0.8026260779688615,0.6905,10000
imbalanced,focal_loss,seed_2,13,0.8145427037588054,0.6955,10000
imbalanced,focal_loss,seed_2,14,0.8179170816189272,0.7177,10000
imbalanced,focal_loss,seed_2,15,0.8281158071228887,0.742,10000
imbalanced,focal_loss,seed_2,16,0.8411563000566613,0.7188,10000
imbalanced,focal_loss,seed_2,17,0.8389152345244225,0.7241,10000
imbalanced,focal_loss,seed_2,18,0.8365658308472206,0.7157,10000
imbalanced,focal_loss,seed_2,19,0.8425318150412812,0.7452,10000
imbalanced,focal_loss,seed_2,20,0.8486804720849795,0.732,10000
imbalanced,focal_loss,seed_18,1,0.47708371288602763,0.3697,10000
imbalanced,focal_loss,seed_18,2,0.6066431449660439,0.5405,10000
imbalanced,focal_loss,seed_18,3,0.6153398755172024,0.5749,10000
imbalanced,focal_loss,seed_18,4,0.6546673553792244,0.6005,10000
imbalanced,focal_loss,seed_18,5,0.7121501041838705,0.6063,10000
imbalanced,focal_loss,seed_18,6,0.731075827519223,0.6271,10000
imbalanced,focal_loss,seed_18,7,0.7499841520785726,0.5969,10000
imbalanced,focal_loss,seed_18,8,0.7662489916485429,0.6079,10000
imbalanced,focal_loss,seed_18,9,0.7812851112549518,0.616,10000
imbalanced,focal_loss,seed_18,10,0.793490540698729,0.6921,10000
imbalanced,focal_loss,seed_18,11,0.8002869120361531,0.6811,10000
imbalanced,focal_loss,seed_18,12,0.8193724049853419,0.6591,10000
imbalanced,focal_loss,seed_18,13,0.83085055963136,0.7135,10000
imbalanced,focal_loss,seed_18,14,0.8306775907947349,0.7066,10000
imbalanced,focal_loss,seed_18,15,0.824228198092307,0.691,10000
imbalanced,focal_loss,seed_18,16,0.8472977500916317,0.7155,10000
imbalanced,focal_loss,seed_18,17,0.8494653721947405,0.7132,10000
imbalanced,focal_loss,seed_18,18,0.846747973857141,0.7045,10000
