criterion,epoch,train_accuracy,test_accuracy
ce,1,0.51368,0.581
ce,2,0.69968,0.6496
ce,3,0.77784,0.7439
ce,4,0.8219,0.7505
ce,5,0.85168,0.7756
ce,6,0.87366,0.7714
ce,7,0.89064,0.7848
ce,8,0.90724,0.8014
ce,9,0.9191,0.7932
ce,10,0.93136,0.8029
ce,11,0.93902,0.8069
ce,12,0.94556,0.7981
ce,13,0.9523,0.8001
ce,14,0.9567,0.8202
ce,15,0.96004,0.8083
ce,16,0.9622,0.8145
ce,17,0.96756,0.8092
ce,18,0.96536,0.8203
ce,19,0.96878,0.8288
ce,20,0.97134,0.8159
