criterion,epoch,true_class,predicted_class,count
ce,1,0,0,2673
ce,1,0,1,289
ce,1,0,2,369
ce,1,0,3,112
ce,1,0,4,85
ce,1,0,5,65
ce,1,0,6,83
ce,1,0,7,141
ce,1,0,8,903
ce,1,0,9,280
ce,1,1,0,197
ce,1,1,1,3353
ce,1,1,2,50
ce,1,1,3,69
ce,1,1,4,27
ce,1,1,5,40
ce,1,1,6,68
ce,1,1,7,93
ce,1,1,8,296
ce,1,1,9,807
ce,1,2,0,464
ce,1,2,1,74
ce,1,2,2,1818
ce,1,2,3,466
ce,1,2,4,743
ce,1,2,5,399
ce,1,2,6,555
ce,1,2,7,231
ce,1,2,8,160
ce,1,2,9,90
ce,1,3,0,147
ce,1,3,1,96
ce,1,3,2,484
ce,1,3,3,1580
ce,1,3,4,307
ce,1,3,5,1176
ce,1,3,6,652
ce,1,3,7,306
ce,1,3,8,111
ce,1,3,9,141
ce,1,4,0,185
ce,1,4,1,69
ce,1,4,2,710
ce,1,4,3,335
ce,1,4,4,1943
ce,1,4,5,287
ce,1,4,6,679
ce,1,4,7,637
ce,1,4,8,84
ce,1,4,9,71
ce,1,5,0,63
ce,1,5,1,83
ce,1,5,2,396
ce,1,5,3,1075
ce,1,5,4,325
ce,1,5,5,2088
ce,1,5,6,332
ce,1,5,7,457
ce,1,5,8,66
ce,1,5,9,115
ce,1,6,0,50
ce,1,6,1,77
ce,1,6,2,369
ce,1,6,3,483
ce,1,6,4,458
ce,1,6,5,180
ce,1,6,6,3103
ce,1,6,7,145
ce,1,6,8,53
ce,1,6,9,82
ce,1,7,0,111
ce,1,7,1,108
ce,1,7,2,222
ce,1,7,3,288
ce,1,7,4,474
ce,1,7,5,486
ce,1,7,6,245
ce,1,7,7,2797
ce,1,7,8,58
ce,1,7,9,211
ce,1,8,0,764
ce,1,8,1,322
ce,1,8,2,171
ce,1,8,3,98
ce,1,8,4,35
ce,1,8,5,42
ce,1,8,6,51
ce,1,8,7,38
ce,1,8,8,3244
ce,1,8,9,235
ce,1,9,0,195
ce,1,9,1,922
ce,1,9,2,47
ce,1,9,3,98
ce,1,9,4,23
