criterion,epoch,confidence,confidence_std,confidence_ci_low,confidence_ci_high,accuracy,accuracy_std,accuracy_ci_low,accuracy_ci_high,count,n_seeds
focal_loss,19,0.8589090912339075,0.008956218851244476,0.8510586192781904,0.8667595631896245,0.8043799999999999,0.011053370526676475,0.7946912935517685,0.8140687064482313,50000,5
focal_loss,20,0.866836960445424,0.005383542516073639,0.8621180773713493,0.8715558435194988,0.80812,0.0066205739932425935,0.8023168110284086,0.8139231889715913,50000,5
label_smoothing_ce,1,0.6052046420583819,0.012294500613410957,0.59442803712295,0.6159812469938137,0.58308,0.033036373893028874,0.5541223415200746,0.6120376584799255,50000,5
label_smoothing_ce,2,0.6634941312555928,0.012969777448226933,0.6521256200768993,0.6748626424342862,0.69706,0.014802803788471961,0.684084770392783,0.710035229607217,50000,5
label_smoothing_ce,3,0.7051932153781003,0.012737879084632286,0.6940279720773154,0.7163584586788853,0.73754,0.010726742282724968,0.7281375958308526,0.7469424041691474,50000,5
label_smoothing_ce,4,0.7385325023549311,0.007422251082960179,0.7320266124316435,0.7450383922782187,0.75528,0.00867017877555016,0.7476802532252712,0.7628797467747287,50000,5
label_smoothing_ce,5,0.7647446673073416,0.014097605894243873,0.7523875709083254,0.7771017637063578,0.7614799999999999,0.02420179745390827,0.7402661892004289,0.782693810799571,50000,5
label_smoothing_ce,6,0.7720873541589128,0.007979767355574487,0.7650927796762471,0.7790819286415785,0.76556,0.016662622842757973,0.7509545671149398,0.7801654328850602,50000,5
label_smoothing_ce,7,0.7928442962402474,0.006335184995303113,0.7872912617548299,0.798397330725665,0.7888,0.0071477269114033955,0.782534741122667,0.7950652588773329,50000,5
label_smoothing_ce,8,0.8001288750683908,0.004414165416775824,0.7962596884855417,0.8039980616512399,0.78892,0.007036831673416646,0.7827519450845505,0.7950880549154494,50000,5
label_smoothing_ce,9,0.8179789612846587,0.0076310147288652765,0.8112900819576091,0.8246678406117084,0.7876000000000001,0.014171979395977129,0.7751777123523886,0.8000222876476115,50000,5
label_smoothing_ce,10,0.8206614645881167,0.00514366128269894,0.8161528466858281,0.8251700824904054,0.7990999999999999,0.009186675133039154,0.7910475242068044,0.8071524757931955,50000,5
label_smoothing_ce,11,0.8261372727481249,0.007443049568945435,0.8196131521480684,0.8326613933481813,0.80672,0.00740756370205481,0.8002269841337019,0.8132130158662981,50000,5
label_smoothing_ce,12,0.8311738737056942,0.005998749521769903,0.8259157379151109,0.8364320094962775,0.80458,0.005517426936534842,0.7997437620571357,0.8094162379428642,50000,5
label_smoothing_ce,13,0.83914682245453,0.004836900360827549,0.8349070923557061,0.8433865525533538,0.81146,0.013821468807619567,0.7993449484293297,0.8235750515706702,50000,5
label_smoothing_ce,14,0.8419080940598038,0.0031704112838522557,0.839129106042052,0.8446870820775556,0.81046,0.012432739038522477,0.7995622237424325,0.8213577762575675,50000,5
label_smoothing_ce,15,0.8413696899900854,0.013684279815720611,0.8293748898727822,0.8533644901073887,0.8103,0.010128425346518588,0.8014220437486999,0.8191779562513002,50000,5
label_smoothing_ce,16,0.8506200807940291,0.002362678845976974,0.8485491014746558,0.8526910601134023,0.8234400000000001,0.0040308807970466974,0.8199067771992132,0.8269732228007869,50000,5
label_smoothing_ce,17,0.847029003970975,0.006626265807938872,0.8412208259038297,0.8528371820381203,0.8223800000000001,0.0034809481466979617,0.81932881442059,0.8254311855794102,50000,5
label_smoothing_ce,18,0.8498901553418825,0.006357725948737192,0.8443173628396358,0.8554629478441292,0.8259000000000001,0.0056581799193733875,0.820940386627972,0.8308596133720282,50000,5
label_smoothing_ce,19,0.8496824223648511,0.009810267954861777,0.8410833433632241,0.8582815013664782,0.8231999999999999,0.007693828695779502,0.8164560618033674,0.8299439381966325,50000,5
label_smoothing_ce,20,0.8510643666564104,0.006280290755751159,0.8455594490934677,0.8565692842193531,0.82576,0.007305682719636834,0.8193562867522038,0.8321637132477963,50000,5
