criterion,epoch,true_class,predicted_class,count
label_smoothing_ce,1,0,0,2762
label_smoothing_ce,1,0,1,239
label_smoothing_ce,1,0,2,358
label_smoothing_ce,1,0,3,121
label_smoothing_ce,1,0,4,96
label_smoothing_ce,1,0,5,71
label_smoothing_ce,1,0,6,101
label_smoothing_ce,1,0,7,149
label_smoothing_ce,1,0,8,844
label_smoothing_ce,1,0,9,259
label_smoothing_ce,1,1,0,196
label_smoothing_ce,1,1,1,3437
label_smoothing_ce,1,1,2,43
label_smoothing_ce,1,1,3,71
label_smoothing_ce,1,1,4,22
label_smoothing_ce,1,1,5,32
label_smoothing_ce,1,1,6,91
label_smoothing_ce,1,1,7,77
label_smoothing_ce,1,1,8,279
label_smoothing_ce,1,1,9,752
label_smoothing_ce,1,2,0,451
label_smoothing_ce,1,2,1,80
label_smoothing_ce,1,2,2,1763
label_smoothing_ce,1,2,3,421
label_smoothing_ce,1,2,4,784
label_smoothing_ce,1,2,5,366
label_smoothing_ce,1,2,6,584
label_smoothing_ce,1,2,7,281
label_smoothing_ce,1,2,8,182
label_smoothing_ce,1,2,9,88
label_smoothing_ce,1,3,0,137
label_smoothing_ce,1,3,1,99
label_smoothing_ce,1,3,2,445
label_smoothing_ce,1,3,3,1455
label_smoothing_ce,1,3,4,420
label_smoothing_ce,1,3,5,1178
label_smoothing_ce,1,3,6,606
label_smoothing_ce,1,3,7,382
label_smoothing_ce,1,3,8,140
label_smoothing_ce,1,3,9,138
label_smoothing_ce,1,4,0,205
label_smoothing_ce,1,4,1,51
label_smoothing_ce,1,4,2,720
label_smoothing_ce,1,4,3,368
label_smoothing_ce,1,4,4,1891
label_smoothing_ce,1,4,5,302
label_smoothing_ce,1,4,6,710
label_smoothing_ce,1,4,7,576
label_smoothing_ce,1,4,8,93
label_smoothing_ce,1,4,9,84
label_smoothing_ce,1,5,0,94
label_smoothing_ce,1,5,1,74
label_smoothing_ce,1,5,2,345
label_smoothing_ce,1,5,3,1071
label_smoothing_ce,1,5,4,412
label_smoothing_ce,1,5,5,1984
label_smoothing_ce,1,5,6,326
label_smoothing_ce,1,5,7,540
label_smoothing_ce,1,5,8,55
label_smoothing_ce,1,5,9,99
label_smoothing_ce,1,6,0,57
label_smoothing_ce,1,6,1,80
label_smoothing_ce,1,6,2,378
label_smoothing_ce,1,6,3,444
label_smoothing_ce,1,6,4,512
label_smoothing_ce,1,6,5,181
label_smoothing_ce,1,6,6,3050
label_smoothing_ce,1,6,7,145
label_smoothing_ce,1,6,8,58
label_smoothing_ce,1,6,9,95
label_smoothing_ce,1,7,0,111
label_smoothing_ce,1,7,1,102
label_smoothing_ce,1,7,2,183
label_smoothing_ce,1,7,3,287
label_smoothing_ce,1,7,4,434
label_smoothing_ce,1,7,5,542
label_smoothing_ce,1,7,6,238
label_smoothing_ce,1,7,7,2824
label_smoothing_ce,1,7,8,66
label_smoothing_ce,1,7,9,213
label_smoothing_ce,1,8,0,698
label_smoothing_ce,1,8,1,357
label_smoothing_ce,1,8,2,139
label_smoothing_ce,1,8,3,126
label_smoothing_ce,1,8,4,43
label_smoothing_ce,1,8,5,29
label_smoothing_ce,1,8,6,75
label_smoothing_ce,1,8,7,44
label_smoothing_ce,1,8,8,3229
label_smoothing_ce,1,8,9,260
label_smoothing_ce,1,9,0,206
label_smoothing_ce,1,9,1,859
label_smoothing_ce,1,9,2,53
label_smoothing_ce,1,9,3,109
label_smoothing_ce,1,9,4,32
label_smoothing_ce,1,9,5,30
label_smoothing_ce,1,9,6,127
label_smoothing_ce,1,9,7,201
label_smoothing_ce,1,9,8,253
label_smoothing_ce,1,9,9,3130
label_smoothing_ce,2,0,0,3713
label_smoothing_ce,2,0,1,114
label_smoothing_ce,2,0,2,298
label_smoothing_ce,2,0,3,119
label_smoothing_ce,2,0,4,100
label_smoothing_ce,2,0,5,28
label_smoothing_ce,2,0,6,46
label_smoothing_ce,2,0,7,78
label_smoothing_ce,2,0,8,352
label_smoothing_ce,2,0,9,152
label_smoothing_ce,2,1,0,99
label_smoothing_ce,2,1,1,4309
label_smoothing_ce,2,1,2,15
label_smoothing_ce,2,1,3,27
label_smoothing_ce,2,1,4,16
label_smoothing_ce,2,1,5,16
label_smoothing_ce,2,1,6,36
